temp_station_name,record_date,temp_value
 Feni ,2022/08/28,32.8
 Feni ,2022/08/29,33.2
 Feni ,2022/08/30,35.6
 Feni ,2022/08/31,35.8
 Feni ,2022/09/01,33.5
 Feni ,2022/09/02,31.8
 Feni ,2022/09/03,33.5
 Feni ,2022/09/04,31.5
 Feni ,2022/09/05,30.5
 Feni ,2022/09/06,33
 Feni ,2022/09/07,34.7
 Feni ,2022/09/08,36
 Feni ,2022/09/09,34.7
 Feni ,2022/09/10,33.4
 Feni ,2022/09/11,30.2
 Feni ,2022/09/12,28.6
 Feni ,2022/09/13,27
 Feni ,2022/09/14,28.4
 Feni ,2022/09/15,31
 Feni ,2022/09/16,32
 Feni ,2022/09/17,34
 Feni ,2022/09/18,34.5
 Feni ,2022/09/19,33
 Feni ,2022/09/20,33
 Feni ,2022/09/21,32.8
 Feni ,2022/09/22,34.4
 Feni ,2022/09/23,30.2
 Feni ,2022/09/24,30
 Feni ,2022/09/25,34
 Feni ,2022/09/26,32.2
 Feni ,2022/09/27,32.8
 Feni ,2022/09/28,35
 Feni ,2022/09/29,35.5
 Feni ,2022/09/30,35.5
 Feni ,2022/10/01,32.3
 Feni ,2022/10/02,33
 Feni ,2022/10/03,32.4
 Feni ,2022/10/04,34.5
 Feni ,2022/10/05,32.6
 Feni ,2022/10/06,34.4
 Feni ,2022/10/07,35.2
 Feni ,2022/10/08,34.8
 Feni ,2022/10/09,34
 Feni ,2022/10/10,33
 Feni ,2022/10/11,34
 Feni ,2022/10/12,33.5
 Feni ,2022/10/13,32.5
 Feni ,2022/10/14,34.5
 Feni ,2022/10/15,33.8
 Feni ,2022/10/16,34.2
 Feni ,2022/10/17,34
 Feni ,2022/10/18,34
 Feni ,2022/10/19,32
 Feni ,2022/10/20,34.2
 Feni ,2022/10/21,34
 Feni ,2022/10/22,35
 Feni ,2022/10/23,28
 Feni ,2022/10/24,24
 Feni ,2022/10/25,29
 Feni ,2022/10/26,31
 Feni ,2022/10/27,31
 Feni ,2022/10/28,31.6
 Feni ,2022/10/29,32.8
 Feni ,2022/10/30,33.6
 Feni ,2022/10/31,34
 Feni ,2022/11/01,34
 Feni ,2022/11/02,33.2
 Feni ,2022/11/03,32.2
 Feni ,2022/11/04,31.7
 Feni ,2022/11/05,33
 Feni ,2022/11/06,33.4
 Feni ,2022/11/07,33
 Feni ,2022/11/08,31.6
 Feni ,2022/11/09,32
 Feni ,2022/11/10,32.2
 Feni ,2022/11/11,30.8
 Feni ,2022/11/12,31
 Feni ,2022/11/13,30
 Feni ,2022/11/14,31.5
 Feni ,2022/11/15,31.5
 Feni ,2022/11/16,30.6
 Feni ,2022/11/17,30.6
 Feni ,2022/11/18,30.8
 Feni ,2022/11/19,32.2
 Feni ,2022/11/20,31.6
 Feni ,2022/11/21,32.5
 Feni ,2022/11/22,30.8
 Feni ,2022/11/23,30
 Feni ,2022/11/24,29.6
 Feni ,2022/11/25,31.6
 Feni ,2022/11/26,32
 Feni ,2022/11/27,32.2
 Feni ,2022/11/28,32.5
 Feni ,2022/11/29,32.4
 Feni ,2022/11/30,33
 Feni ,2022/12/01,32
 Feni ,2022/12/02,29.6
 Feni ,2022/12/03,29.5
 Feni ,2022/12/04,30.4
 Feni ,2022/12/05,30.6
 Feni ,2022/12/06,30.4
 Feni ,2022/12/07,30
 Feni ,2022/12/08,30.6
 Feni ,2022/12/09,30.5
 Feni ,2022/12/10,30
 Feni ,2022/12/11,29.8
 Feni ,2022/12/12,29
 Feni ,2022/12/13,28.7
 Feni ,2022/12/14,28.6
 Feni ,2022/12/15,27.8
 Feni ,2022/12/16,26.2
 Feni ,2022/12/17,26.4
 Feni ,2022/12/18,29
 Feni ,2022/12/19,28.6
 Feni ,2022/12/20,29.5
 Feni ,2022/12/21,28
 Feni ,2022/12/22,28
 Feni ,2022/12/23,26.8
 Feni ,2022/12/24,27.5
 Feni ,2022/12/25,29
 Feni ,2022/12/26,29.5
 Feni ,2022/12/27,26.8
 Feni ,2022/12/28,24.6
 Feni ,2022/12/29,25.6
 Feni ,2022/12/30,22.5
 Feni ,2022/12/31,24.8
 Hatiya,2022/01/01,26
 Hatiya,2022/01/02,25.7
 Hatiya,2022/01/03,25.7
 Hatiya,2022/01/04,26
 Hatiya,2022/01/05,26.2
 Hatiya,2022/01/06,25.5
 Hatiya,2022/01/07,28
 Hatiya,2022/01/08,29
 Hatiya,2022/01/09,29
 Hatiya,2022/01/10,27.8
 Hatiya,2022/01/11,28
 Hatiya,2022/01/12,24.4
 Hatiya,2022/01/13,24.2
 Hatiya,2022/01/14,21.8
 Hatiya,2022/01/15,22.6
 Hatiya,2022/01/16,24.3
 Hatiya,2022/01/17,25.3
 Hatiya,2022/01/18,25.6
 Hatiya,2022/01/19,24.7
 Hatiya,2022/01/20,25.2
 Hatiya,2022/01/21,24.5
 Hatiya,2022/01/22,23.8
 Hatiya,2022/01/23,26.6
 Hatiya,2022/01/24,22.5
 Hatiya,2022/01/25,27
 Hatiya,2022/01/26,24.1
 Hatiya,2022/01/27,23
 Hatiya,2022/01/28,23
 Hatiya,2022/01/29,21.6
 Hatiya,2022/01/30,23.2
 Hatiya,2022/01/31,24
 Hatiya,2022/02/01,24.7
 Hatiya,2022/02/02,27.4
 Hatiya,2022/02/03,26.2
 Hatiya,2022/02/04,28
 Hatiya,2022/02/05,24.7
 Hatiya,2022/02/06,24
 Hatiya,2022/02/07,23.2
 Hatiya,2022/02/08,25
 Hatiya,2022/02/09,26
 Hatiya,2022/02/10,27.4
 Hatiya,2022/02/11,26
 Hatiya,2022/02/12,25.5
 Hatiya,2022/02/13,26.3
 Hatiya,2022/02/14,28.2
 Hatiya,2022/02/15,28.8
 Hatiya,2022/02/16,27.5
 Hatiya,2022/02/17,27.5
 Hatiya,2022/02/18,28
 Hatiya,2022/02/19,28
 Hatiya,2022/02/20,27
 Hatiya,2022/02/21,27
 Hatiya,2022/02/22,27
 Hatiya,2022/02/23,29
 Hatiya,2022/02/24,29.4
 Hatiya,2022/02/25,30.4
 Hatiya,2022/02/26,32
 Hatiya,2022/02/27,31.5
 Hatiya,2022/02/28,31
 Hatiya,2022/03/01,31
 Hatiya,2022/03/02,30.5
 Hatiya,2022/03/03,32
 Hatiya,2022/03/04,31.5
 Hatiya,2022/03/05,32
 Hatiya,2022/03/06,32.2
 Hatiya,2022/03/07,33.2
 Hatiya,2022/03/08,33
 Hatiya,2022/03/09,33.5
 Hatiya,2022/03/10,33.4
 Hatiya,2022/03/11,33.6
 Hatiya,2022/03/12,34
 Hatiya,2022/03/13,34.2
 Hatiya,2022/03/14,34.5
 Hatiya,2022/03/15,35
 Hatiya,2022/03/16,35
 Hatiya,2022/03/17,35.2
 Hatiya,2022/03/18,35.3
 Hatiya,2022/03/19,34.5
 Hatiya,2022/03/20,34.4
 Hatiya,2022/03/21,31.2
 Hatiya,2022/03/22,31.2
 Hatiya,2022/03/23,34.4
 Hatiya,2022/03/24,34.4
 Hatiya,2022/03/25,31.5
 Hatiya,2022/03/26,31
 Hatiya,2022/03/27,31.4
 Hatiya,2022/03/28,33.4
 Hatiya,2022/03/29,32
 Hatiya,2022/03/30,32.3
 Hatiya,2022/03/31,32.5
 Hatiya,2022/04/01,32.5
 Hatiya,2022/04/02,32.7
 Hatiya,2022/04/03,33
 Hatiya,2022/04/04,32.2
 Hatiya,2022/04/05,33.4
 Hatiya,2022/04/06,33.7
 Hatiya,2022/04/07,33.3
 Hatiya,2022/04/08,33.2
 Hatiya,2022/04/09,32.7
 Hatiya,2022/04/10,33.3
 Hatiya,2022/04/11,32.5
 Hatiya,2022/04/12,32.7
 Hatiya,2022/04/13,33.4
 Hatiya,2022/04/14,32.6
 Hatiya,2022/04/15,32
 Hatiya,2022/04/16,32.4
 Hatiya,2022/04/17,32.6
 Hatiya,2022/04/18,33
 Hatiya,2022/04/19,34.5
 Hatiya,2022/04/20,31.4
 Hatiya,2022/04/21,31.4
 Hatiya,2022/04/22,33.5
 Hatiya,2022/04/23,33.2
 Hatiya,2022/04/24,34.2
 Hatiya,2022/04/25,34.5
 Hatiya,2022/04/26,34.2
 Hatiya,2022/04/27,34.3
 Hatiya,2022/04/28,35.2
 Hatiya,2022/04/29,34.2
 Hatiya,2022/04/30,34
 Hatiya,2022/05/01,34.5
 Hatiya,2022/05/02,33.5
 Hatiya,2022/05/03,32.4
 Hatiya,2022/05/04,31.2
 Hatiya,2022/05/05,31.5
 Hatiya,2022/05/06,33.4
 Hatiya,2022/05/07,34.6
 Hatiya,2022/05/08,34.8
 Hatiya,2022/05/09,29.8
 Hatiya,2022/05/10,30.2
 Hatiya,2022/05/11,31.4
 Hatiya,2022/05/12,31.2
 Hatiya,2022/05/13,33.2
 Hatiya,2022/05/14,33.5
 Hatiya,2022/05/15,34.2
 Hatiya,2022/05/16,34.5
 Hatiya,2022/05/17,34.4
 Hatiya,2022/05/18,34.5
 Hatiya,2022/05/19,34
 Hatiya,2022/05/20,33.5
 Hatiya,2022/05/21,33
 Hatiya,2022/05/22,33
 Hatiya,2022/05/23,33
 Hatiya,2022/05/24,34.5
 Hatiya,2022/05/25,32.5
 Hatiya,2022/05/26,34
 Hatiya,2022/05/27,32.5
 Hatiya,2022/05/28,32.5
 Hatiya,2022/05/29,31.5
 Hatiya,2022/05/30,31.5
 Hatiya,2022/05/31,32
 Hatiya,2022/06/01,30.5
 Hatiya,2022/06/02,31
 Hatiya,2022/06/03,33
 Hatiya,2022/06/04,30
 Hatiya,2022/06/05,31.2
 Hatiya,2022/06/06,32.5
 Hatiya,2022/06/07,33.5
 Hatiya,2022/06/08,34
 Hatiya,2022/06/09,30
 Hatiya,2022/06/10,32
 Hatiya,2022/06/11,32.3
 Hatiya,2022/06/12,32
 Hatiya,2022/06/13,34
 Hatiya,2022/06/14,33.5
 Hatiya,2022/06/15,34
 Hatiya,2022/06/16,28.2
 Hatiya,2022/06/17,29.7
 Hatiya,2022/06/18,30.5
 Hatiya,2022/06/19,31.5
 Hatiya,2022/06/20,31.5
 Hatiya,2022/06/21,31
 Hatiya,2022/06/22,30
 Hatiya,2022/06/23,31.5
 Hatiya,2022/06/24,31
 Hatiya,2022/06/25,31.5
 Hatiya,2022/06/26,32
 Hatiya,2022/06/27,31.8
 Hatiya,2022/06/28,31.5
 Hatiya,2022/06/29,30.2
 Hatiya,2022/06/30,30.3
 Hatiya,2022/07/01,31
 Hatiya,2022/07/02,29.2
 Hatiya,2022/07/03,30.7
 Hatiya,2022/07/04,32.7
 Hatiya,2022/07/05,31.6
 Hatiya,2022/07/06,31.7
 Hatiya,2022/07/07,32.3
 Hatiya,2022/07/08,32.3
 Hatiya,2022/07/09,32.2
 Hatiya,2022/07/10,32
 Hatiya,2022/07/11,31.3
 Hatiya,2022/07/12,32
 Hatiya,2022/07/13,31.7
 Hatiya,2022/07/14,32
 Hatiya,2022/07/15,31.9
 Hatiya,2022/07/16,31.7
 Hatiya,2022/07/17,31.5
 Hatiya,2022/07/18,31.3
 Hatiya,2022/07/19,32.6
 Hatiya,2022/07/20,31
 Hatiya,2022/07/21,32
 Hatiya,2022/07/22,33
 Hatiya,2022/07/23,30
 Hatiya,2022/07/24,27.3
 Hatiya,2022/07/25,31.3
 Hatiya,2022/07/26,30.7
 Hatiya,2022/07/27,32.7
 Hatiya,2022/07/28,33.8
 Hatiya,2022/07/29,34.5
 Hatiya,2022/07/30,34.2
 Hatiya,2022/07/31,33.1
 Hatiya,2022/08/01,33
 Hatiya,2022/08/02,33.5
 Hatiya,2022/08/03,31.5
 Hatiya,2022/08/04,32.5
 Hatiya,2022/08/05,32.5
 Hatiya,2022/08/06,33
 Hatiya,2022/08/07,32
 Hatiya,2022/08/08,31
 Hatiya,2022/08/09,31
 Hatiya,2022/08/10,29.5
 Hatiya,2022/08/11,29.5
 Hatiya,2022/08/12,31
 Hatiya,2022/08/13,30
 Hatiya,2022/08/14,29
 Hatiya,2022/08/15,32
 Hatiya,2022/08/16,33
 Hatiya,2022/08/17,34
 Hatiya,2022/08/18,35.7
 Hatiya,2022/08/19,29.3
 Hatiya,2022/08/20,31.6
 Hatiya,2022/08/21,32
 Hatiya,2022/08/22,34
 Hatiya,2022/08/23,31.5
 Hatiya,2022/08/24,29.2
 Hatiya,2022/08/25,32.5
 Hatiya,2022/08/26,32.3
 Hatiya,2022/08/27,30.2
 Hatiya,2022/08/28,31.5
 Hatiya,2022/08/29,33
 Hatiya,2022/08/30,31.7
 Hatiya,2022/08/31,33
 Hatiya,2022/09/01,33.7
 Hatiya,2022/09/02,32
 Hatiya,2022/09/03,33
 Hatiya,2022/09/04,30.8
 Hatiya,2022/09/05,29.7
 Hatiya,2022/09/06,32.7
 Hatiya,2022/09/07,33.6
 Hatiya,2022/09/08,32.7
 Hatiya,2022/09/09,32.6
 Hatiya,2022/09/10,31
 Hatiya,2022/09/11,32.5
 Hatiya,2022/09/12,32.7
 Hatiya,2022/09/13,32.5
 Hatiya,2022/09/14,33.5
 Hatiya,2022/09/15,33
 Hatiya,2022/09/16,32.7
 Hatiya,2022/09/17,32.7
 Hatiya,2022/09/18,32.3
 Hatiya,2022/09/19,31.3
 Hatiya,2022/09/20,31.2
 Hatiya,2022/09/21,31.1
 Hatiya,2022/09/22,32.5
 Hatiya,2022/09/23,33
 Hatiya,2022/09/24,31.5
 Hatiya,2022/09/25,30.8
 Hatiya,2022/09/26,30.6
 Hatiya,2022/09/27,32.9
 Hatiya,2022/09/28,33.2
 Hatiya,2022/09/29,34.5
 Hatiya,2022/09/30,34.4
 Hatiya,2022/10/01,32
 Hatiya,2022/10/02,32.4
 Hatiya,2022/10/03,29.1
 Hatiya,2022/10/04,32.7
 Hatiya,2022/10/05,32.5
 Hatiya,2022/10/06,32.7
 Hatiya,2022/10/07,33
 Hatiya,2022/10/08,32.7
 Hatiya,2022/10/09,32.6
 Hatiya,2022/10/10,31
 Hatiya,2022/10/11,32.5
 Hatiya,2022/10/12,32.7
 Hatiya,2022/10/13,32.5
 Hatiya,2022/10/14,33.5
 Hatiya,2022/10/15,33
 Hatiya,2022/10/16,32.7
 Hatiya,2022/10/17,33.3
 Hatiya,2022/10/18,34
 Hatiya,2022/10/19,33
 Hatiya,2022/10/20,33
 Hatiya,2022/10/21,34
 Hatiya,2022/10/22,34.5
 Hatiya,2022/10/23,30
 Hatiya,2022/10/24,26.8
 Hatiya,2022/10/25,29
 Hatiya,2022/10/26,31
 Hatiya,2022/10/27,30.5
 Hatiya,2022/10/28,31
 Hatiya,2022/10/29,31.5
 Hatiya,2022/10/30,32.5
 Hatiya,2022/10/31,33.5
 Hatiya,2022/11/01,33.4
 Hatiya,2022/11/02,32.5
 Hatiya,2022/11/03,32
 Hatiya,2022/11/04,30.5
 Hatiya,2022/11/05,31.5
 Hatiya,2022/11/06,31.5
 Hatiya,2022/11/07,30.5
 Hatiya,2022/11/08,30.5
 Hatiya,2022/11/09,30
 Hatiya,2022/11/10,30.2
 Hatiya,2022/11/11,29
 Hatiya,2022/11/12,30
 Hatiya,2022/11/13,29.5
 Hatiya,2022/11/14,29.5
 Hatiya,2022/11/15,30
 Hatiya,2022/11/16,29.5
 Hatiya,2022/11/17,30
 Hatiya,2022/11/18,29.5
 Hatiya,2022/11/19,29.6
 Hatiya,2022/11/20,31.7
 Hatiya,2022/11/21,31
 Hatiya,2022/11/22,28.4
 Hatiya,2022/11/23,28.3
 Hatiya,2022/11/24,28.5
 Hatiya,2022/11/25,29.6
 Hatiya,2022/11/26,30.4
 Hatiya,2022/11/27,31.6
 Hatiya,2022/11/28,31.3
 Hatiya,2022/11/29,31
 Hatiya,2022/11/30,31.7
 Hatiya,2022/12/01,30.6
 Hatiya,2022/12/02,29.3
 Hatiya,2022/12/03,29
 Hatiya,2022/12/04,28.7
 Hatiya,2022/12/05,29
 Hatiya,2022/12/06,28.6
 Hatiya,2022/12/07,28
 Hatiya,2022/12/08,29.4
 Hatiya,2022/12/09,28.8
 Hatiya,2022/12/10,28.3
 Hatiya,2022/12/11,28.3
 Hatiya,2022/12/12,28
 Hatiya,2022/12/13,27.7
 Hatiya,2022/12/14,28.3
 Hatiya,2022/12/15,27.4
 Hatiya,2022/12/16,27.3
 Hatiya,2022/12/17,25.2
 Hatiya,2022/12/18,27
 Hatiya,2022/12/19,27.3
 Hatiya,2022/12/20,27.2
 Hatiya,2022/12/21,26.7
 Hatiya,2022/12/22,26.5
 Hatiya,2022/12/23,27
 Hatiya,2022/12/24,27.1
 Hatiya,2022/12/25,27
 Hatiya,2022/12/26,28.8
 Hatiya,2022/12/27,28
 Hatiya,2022/12/28,27.5
 Hatiya,2022/12/29,26.4
 Hatiya,2022/12/30,26
 Hatiya,2022/12/31,25.8
 Ishurdi ,2022/01/01,23.7
 Ishurdi ,2022/01/02,22.4
 Ishurdi ,2022/01/03,23.5
 Ishurdi ,2022/01/04,22.5
 Ishurdi ,2022/01/05,21
 Ishurdi ,2022/01/06,24.8
 Ishurdi ,2022/01/07,25.7
 Ishurdi ,2022/01/08,27.2
 Ishurdi ,2022/01/09,27
 Ishurdi ,2022/01/10,26.2
 Ishurdi ,2022/01/11,25
 Ishurdi ,2022/01/12,24.4
 Ishurdi ,2022/01/13,24.5
 Ishurdi ,2022/01/14,20.3
 Ishurdi ,2022/01/15,22.7
 Ishurdi ,2022/01/16,23
 Ishurdi ,2022/01/17,24
 Ishurdi ,2022/01/18,23.8
 Ishurdi ,2022/01/19,22.5
 Ishurdi ,2022/01/20,22.1
 Ishurdi ,2022/01/21,24
 Ishurdi ,2022/01/22,23.2
 Ishurdi ,2022/01/23,19
 Ishurdi ,2022/01/24,24.5
 Ishurdi ,2022/01/25,25.8
 Ishurdi ,2022/01/26,20.5
 Ishurdi ,2022/01/27,22.2
 Ishurdi ,2022/01/28,19.8
 Ishurdi ,2022/01/29,21
 Ishurdi ,2022/01/30,22
 Ishurdi ,2022/01/31,24.6
 Ishurdi ,2022/02/01,25.3
 Ishurdi ,2022/02/02,25.5
 Ishurdi ,2022/02/03,26
 Ishurdi ,2022/02/04,17.9
 Ishurdi ,2022/02/05,22.1
 Ishurdi ,2022/02/06,21.5
 Ishurdi ,2022/02/07,22.6
 Ishurdi ,2022/02/08,24
 Ishurdi ,2022/02/09,25.4
 Ishurdi ,2022/02/10,19
 Ishurdi ,2022/02/11,24.2
 Ishurdi ,2022/02/12,24.1
 Ishurdi ,2022/02/13,25.2
 Ishurdi ,2022/02/14,26
 Ishurdi ,2022/02/15,26.2
 Ishurdi ,2022/02/16,25.5
 Ishurdi ,2022/02/17,26.7
 Ishurdi ,2022/02/18,27.2
 Ishurdi ,2022/02/19,27
 Ishurdi ,2022/02/20,28.8
 Ishurdi ,2022/02/21,27.3
 Ishurdi ,2022/02/22,27.5
 Ishurdi ,2022/02/23,28.8
 Ishurdi ,2022/02/24,29.4
 Ishurdi ,2022/02/25,28
 Ishurdi ,2022/02/26,29.8
 Ishurdi ,2022/02/27,28.5
 Ishurdi ,2022/02/28,29.8
 Ishurdi ,2022/03/01,29
 Ishurdi ,2022/03/02,30.2
 Ishurdi ,2022/03/03,30
 Ishurdi ,2022/03/04,31
 Ishurdi ,2022/03/05,31.8
 Ishurdi ,2022/03/06,30.8
 Ishurdi ,2022/03/07,32.1
 Ishurdi ,2022/03/08,32.2
 Ishurdi ,2022/03/09,32.7
 Ishurdi ,2022/03/10,33
 Ishurdi ,2022/03/11,32.5
 Ishurdi ,2022/03/12,33.2
 Ishurdi ,2022/03/13,33.3
 Ishurdi ,2022/03/14,34
 Ishurdi ,2022/03/15,35.2
 Ishurdi ,2022/03/16,36.2
 Ishurdi ,2022/03/17,36.7
 Ishurdi ,2022/03/18,37
 Ishurdi ,2022/03/19,37
 Ishurdi ,2022/03/20,35.5
 Ishurdi ,2022/03/21,34.2
 Ishurdi ,2022/03/22,35.3
 Ishurdi ,2022/03/23,36.2
 Ishurdi ,2022/03/24,36
 Ishurdi ,2022/03/25,34.6
 Ishurdi ,2022/03/26,35.8
 Ishurdi ,2022/03/27,36
 Ishurdi ,2022/03/28,35.5
 Ishurdi ,2022/03/29,35
 Ishurdi ,2022/03/30,35
 Ishurdi ,2022/03/31,35
 Ishurdi ,2022/04/01,35.6
 Ishurdi ,2022/04/02,33.8
 Ishurdi ,2022/04/03,34.8
 Ishurdi ,2022/04/04,35
 Ishurdi ,2022/04/05,34.7
 Ishurdi ,2022/04/06,34.8
 Ishurdi ,2022/04/07,34.8
 Ishurdi ,2022/04/08,35
 Ishurdi ,2022/04/09,34.5
 Ishurdi ,2022/04/10,35
 Ishurdi ,2022/04/11,35.9
 Ishurdi ,2022/04/12,35.2
 Ishurdi ,2022/04/13,35.5
 Ishurdi ,2022/04/14,36.5
 Ishurdi ,2022/04/15,39.5
 Ishurdi ,2022/04/16,37
 Ishurdi ,2022/04/17,36
 Ishurdi ,2022/04/18,37.2
 Ishurdi ,2022/04/19,36.2
 Ishurdi ,2022/04/20,27
 Ishurdi ,2022/04/21,31.2
 Ishurdi ,2022/04/22,34.8
 Ishurdi ,2022/04/23,38.8
 Ishurdi ,2022/04/24,40.2
 Ishurdi ,2022/04/25,41
 Ishurdi ,2022/04/26,38.8
 Ishurdi ,2022/04/27,37.2
 Ishurdi ,2022/04/28,35.5
 Ishurdi ,2022/04/29,37.5
 Ishurdi ,2022/04/30,34.4
 Ishurdi ,2022/05/01,35.5
 Ishurdi ,2022/05/02,33.2
 Ishurdi ,2022/05/03,26.8
 Ishurdi ,2022/05/04,31.5
 Ishurdi ,2022/05/05,33
 Ishurdi ,2022/05/06,34.5
 Ishurdi ,2022/05/07,35
 Ishurdi ,2022/05/08,34
 Ishurdi ,2022/05/09,34.2
 Ishurdi ,2022/05/10,31.4
 Ishurdi ,2022/05/11,31.5
 Ishurdi ,2022/05/12,33.6
 Ishurdi ,2022/05/13,34
 Ishurdi ,2022/05/14,35.4
 Ishurdi ,2022/05/15,35.5
 Ishurdi ,2022/05/16,35.8
 Ishurdi ,2022/05/17,34.5
 Ishurdi ,2022/05/18,35.5
 Ishurdi ,2022/05/19,35.8
 Ishurdi ,2022/05/20,34
 Ishurdi ,2022/05/21,31.2
 Ishurdi ,2022/05/22,32.7
 Ishurdi ,2022/05/23,35
 Ishurdi ,2022/05/24,36
 Ishurdi ,2022/05/25,34.6
 Ishurdi ,2022/05/26,37
 Ishurdi ,2022/05/27,35
 Ishurdi ,2022/05/28,34.8
 Ishurdi ,2022/05/29,36
 Ishurdi ,2022/05/30,34.7
 Ishurdi ,2022/05/31,34.5
 Ishurdi ,2022/06/01,35.8
 Ishurdi ,2022/06/02,35.5
 Ishurdi ,2022/06/03,35.7
 Ishurdi ,2022/06/04,35
 Ishurdi ,2022/06/05,36
 Ishurdi ,2022/06/06,35
 Ishurdi ,2022/06/07,34.7
 Ishurdi ,2022/06/08,36
 Ishurdi ,2022/06/09,29.4
 Ishurdi ,2022/06/10,35.2
 Ishurdi ,2022/06/11,35.5
 Ishurdi ,2022/06/12,36
 Ishurdi ,2022/06/13,37
 Ishurdi ,2022/06/14,36.5
 Ishurdi ,2022/06/15,34.5
 Ishurdi ,2022/06/16,34.8
 Ishurdi ,2022/06/17,31.7
 Ishurdi ,2022/06/18,32
 Ishurdi ,2022/06/19,33.6
 Ishurdi ,2022/06/20,33
 Ishurdi ,2022/06/21,31.8
 Ishurdi ,2022/06/22,30
 Ishurdi ,2022/06/23,34.6
 Ishurdi ,2022/06/24,33.8
 Ishurdi ,2022/06/25,34
 Ishurdi ,2022/06/26,35.2
 Ishurdi ,2022/06/27,35.9
 Ishurdi ,2022/06/28,34.4
 Ishurdi ,2022/06/29,36
 Ishurdi ,2022/06/30,33.5
 Ishurdi ,2022/07/01,34.3
 Ishurdi ,2022/07/02,35
 Ishurdi ,2022/07/03,34.2
 Ishurdi ,2022/07/04,35.5
 Ishurdi ,2022/07/05,35.5
 Ishurdi ,2022/07/06,33.6
 Ishurdi ,2022/07/07,36.2
 Ishurdi ,2022/07/08,34.5
 Ishurdi ,2022/07/09,35.5
 Ishurdi ,2022/07/10,35.2
 Ishurdi ,2022/07/11,34.8
 Ishurdi ,2022/07/12,35.6
 Ishurdi ,2022/07/13,36.5
 Ishurdi ,2022/07/14,37
 Ishurdi ,2022/07/15,36.7
 Ishurdi ,2022/07/16,36.2
 Ishurdi ,2022/07/17,35.4
 Ishurdi ,2022/07/18,36
 Ishurdi ,2022/07/19,36
 Ishurdi ,2022/07/20,36
 Ishurdi ,2022/07/21,36
 Ishurdi ,2022/07/22,34.5
 Ishurdi ,2022/07/23,34.7
 Ishurdi ,2022/07/24,30.2
 Ishurdi ,2022/07/25,33.8
 Ishurdi ,2022/07/26,32.7
 Ishurdi ,2022/07/27,36.4
 Ishurdi ,2022/07/28,33.4
 Ishurdi ,2022/07/29,35.7
 Ishurdi ,2022/07/30,35.8
 Ishurdi ,2022/07/31,32.2
 Ishurdi ,2022/08/01,26.8
 Ishurdi ,2022/08/02,33.8
 Ishurdi ,2022/08/03,35.2
 Ishurdi ,2022/08/04,33.3
 Ishurdi ,2022/08/05,36.6
 Ishurdi ,2022/08/06,34
 Ishurdi ,2022/08/07,35.7
 Ishurdi ,2022/08/08,34.6
 Ishurdi ,2022/08/09,34.5
 Ishurdi ,2022/08/10,32.2
 Ishurdi ,2022/08/11,33.5
 Ishurdi ,2022/08/12,35.2
 Ishurdi ,2022/08/13,33.6
 Ishurdi ,2022/08/14,30.8
 Ishurdi ,2022/08/15,34.6
 Ishurdi ,2022/08/16,35.1
 Ishurdi ,2022/08/17,36.7
 Ishurdi ,2022/08/18,36.6
 Ishurdi ,2022/08/19,33
 Ishurdi ,2022/08/20,36.4
 Ishurdi ,2022/08/21,35
 Ishurdi ,2022/08/22,36
 Ishurdi ,2022/08/23,32.7
 Ishurdi ,2022/08/24,33.6
 Ishurdi ,2022/08/25,35
 Ishurdi ,2022/08/26,35.1
 Ishurdi ,2022/08/27,35.8
 Ishurdi ,2022/08/28,34
 Ishurdi ,2022/08/29,35.8
 Ishurdi ,2022/08/30,36
 Ishurdi ,2022/08/31,36.2
 Ishurdi ,2022/09/01,34.2
 Ishurdi ,2022/09/02,35
 Ishurdi ,2022/09/03,35
 Ishurdi ,2022/09/04,34.5
 Ishurdi ,2022/09/05,34
 Ishurdi ,2022/09/06,29.3
 Ishurdi ,2022/09/07,35
 Ishurdi ,2022/09/08,35.5
 Ishurdi ,2022/09/09,35.7
 Ishurdi ,2022/09/10,35.2
 Ishurdi ,2022/09/11,33
 Ishurdi ,2022/09/12,31
 Ishurdi ,2022/09/13,26.6
 Ishurdi ,2022/09/14,30
 Ishurdi ,2022/09/15,32.5
 Ishurdi ,2022/09/16,33
 Ishurdi ,2022/09/17,35
 Ishurdi ,2022/09/18,34
 Ishurdi ,2022/09/19,35
 Ishurdi ,2022/09/20,33.9
 Ishurdi ,2022/09/21,35
 Ishurdi ,2022/09/22,35.1
 Ishurdi ,2022/09/23,35
 Ishurdi ,2022/09/24,34.5
 Ishurdi ,2022/09/25,33.3
 Ishurdi ,2022/09/26,33.8
 Ishurdi ,2022/09/27,35.2
 Ishurdi ,2022/09/28,34.6
 Ishurdi ,2022/09/29,33
 Ishurdi ,2022/09/30,34.6
 Ishurdi ,2022/10/01,35.3
 Ishurdi ,2022/10/02,32.5
 Ishurdi ,2022/10/03,32.2
 Ishurdi ,2022/10/04,33.2
 Ishurdi ,2022/10/05,33.8
 Ishurdi ,2022/10/06,33.4
 Ishurdi ,2022/10/07,34.7
 Ishurdi ,2022/10/08,35
 Ishurdi ,2022/10/09,35.2
 Ishurdi ,2022/10/10,34.8
 Ishurdi ,2022/10/11,34
 Ishurdi ,2022/10/12,30
 Ishurdi ,2022/10/13,32.8
 Ishurdi ,2022/10/14,33
