sunshine_station_name,record_date,sunshine_hours
Ambagan,2009/06/11,9.1
Ambagan,2010/06/11,8.6
Ambagan,2011/06/11,6.7
Ambagan,2012/06/11,4.9
Ambagan,2013/06/11,9.8
Ambagan,2014/06/11,8.9
Ambagan,2015/06/11,9.5
Ambagan,2016/06/11,0
Ambagan,2017/06/11,9.5
Ambagan,2020/06/11,9.8
Ambagan,2022/06/11,7.8
Ambagan,2008/06/12,8.2
Ambagan,2009/06/12,8.3
Ambagan,2010/06/12,5.4
Ambagan,2011/06/12,8
Ambagan,2012/06/12,7.4
Ambagan,2013/06/12,9.7
Ambagan,2014/06/12,8
Ambagan,2015/06/12,7.7
Ambagan,2016/06/12,9.1
Ambagan,2017/06/12,6.7
Ambagan,2020/06/12,6.9
Ambagan,2022/06/12,8.9
Ambagan,2008/07/01,9.2
Ambagan,2009/07/01,7.9
Ambagan,2010/07/01,9.2
Ambagan,2011/07/01,8.7
Ambagan,2012/07/01,0.2
Ambagan,2013/07/01,4.3
Ambagan,2014/07/01,7.5
Ambagan,2015/07/01,8.3
Ambagan,2016/07/01,7.9
Ambagan,2017/07/01,8.3
Ambagan,2020/07/01,7.4
Ambagan,2022/07/01,9.6
Ambagan,2008/07/02,8
Ambagan,2009/07/02,9.4
Ambagan,2010/07/02,10.1
Ambagan,2011/07/02,9.2
Ambagan,2012/07/02,9.2
Ambagan,2013/07/02,9.2
Ambagan,2014/07/02,8.5
Ambagan,2015/07/02,5.3
Ambagan,2016/07/02,9.3
Ambagan,2017/07/02,8.2
Ambagan,2020/07/02,7.5
Ambagan,2022/07/02,9.5
Ambagan,2008/07/03,7.6
Ambagan,2009/07/03,8.8
Ambagan,2010/07/03,8.1
Ambagan,2011/07/03,9.9
Ambagan,2012/07/03,4.5
Ambagan,2013/07/03,9.4
Ambagan,2014/07/03,7.8
Ambagan,2015/07/03,10.2
Ambagan,2016/07/03,8.1
Ambagan,2017/07/03,5.2
Ambagan,2020/07/03,1.6
Ambagan,2022/07/03,9.8
Ambagan,2008/07/04,10.3
Ambagan,2009/07/04,9.3
Ambagan,2010/07/04,7.7
Ambagan,2011/07/04,10
Ambagan,2012/07/04,4.8
Ambagan,2013/07/04,8.2
Ambagan,2014/07/04,8.4
Ambagan,2015/07/04,8.2
Ambagan,2016/07/04,9.2
Ambagan,2017/07/04,7.8
Ambagan,2020/07/04,0
Ambagan,2022/07/04,7.8
Ambagan,2008/07/05,10.1
Ambagan,2009/07/05,9.1
Ambagan,2010/07/05,10.5
Ambagan,2011/07/05,9.5
Ambagan,2012/07/05,10.8
Ambagan,2013/07/05,4.3
Ambagan,2014/07/05,8.6
Ambagan,2015/07/05,8.8
Ambagan,2016/07/05,9.3
Ambagan,2017/07/05,8
Ambagan,2020/07/05,11.2
Ambagan,2022/07/05,9.9
Ambagan,2008/07/06,2.8
Ambagan,2009/07/06,5.6
Ambagan,2010/07/06,6.6
Ambagan,2011/07/06,7.2
Ambagan,2012/07/06,9
Ambagan,2013/07/06,0.9
Ambagan,2014/07/06,10.7
Ambagan,2015/07/06,3.9
Ambagan,2016/07/06,5
Ambagan,2017/07/06,10.5
Ambagan,2020/07/06,5.2
Ambagan,2022/07/06,7.2
Ambagan,2008/07/07,2
Ambagan,2009/07/07,0
Ambagan,2011/07/07,9.3
Ambagan,2012/07/07,9
Ambagan,2013/07/07,7.8
Ambagan,2014/07/07,5.5
Ambagan,2015/07/07,4.1
Ambagan,2016/07/07,5.4
Ambagan,2017/07/07,9.8
Ambagan,2020/07/07,7.8
Ambagan,2022/07/07,10.3
Ambagan,2008/07/08,10.6
Ambagan,2009/07/08,6
Ambagan,2010/07/08,7.7
Ambagan,2011/07/08,0.1
Ambagan,2012/07/08,2.2
Ambagan,2013/07/08,4.8
Ambagan,2014/07/08,6.2
Ambagan,2015/07/08,2.5
Ambagan,2016/07/08,4.5
Ambagan,2017/07/08,0.5
Ambagan,2020/07/08,2.3
Ambagan,2022/07/08,8.5
Ambagan,2008/07/09,9.5
Ambagan,2009/07/09,6.7
Ambagan,2010/07/09,5.6
Ambagan,2011/07/09,0
Ambagan,2012/07/09,10.5
Ambagan,2013/07/09,0
Ambagan,2014/07/09,7.2
Ambagan,2015/07/09,3.7
Ambagan,2016/07/09,9.2
Ambagan,2017/07/09,5.4
Ambagan,2020/07/09,8.7
Ambagan,2022/07/09,6.7
Ambagan,2008/07/10,5.9
Ambagan,2009/07/10,7.5
Ambagan,2010/07/10,0
Ambagan,2011/07/10,6.3
Ambagan,2012/07/10,8.6
Ambagan,2013/07/10,2
Ambagan,2014/07/10,9.2
Ambagan,2015/07/10,0
Ambagan,2016/07/10,7.4
Ambagan,2017/07/10,3.3
Ambagan,2020/07/10,8.7
Ambagan,2022/07/10,10.3
Ambagan,2008/07/11,10
Ambagan,2009/07/11,9.8
Ambagan,2010/07/11,9.6
Ambagan,2011/07/11,6.3
Ambagan,2012/07/11,0.6
Ambagan,2013/07/11,9.9
Ambagan,2014/07/11,7.5
Ambagan,2015/07/11,9.5
Ambagan,2016/07/11,0.4
Ambagan,2017/07/11,9.6
Ambagan,2020/07/11,9.9
Ambagan,2022/07/11,9
Ambagan,2008/07/12,8.2
Ambagan,2009/07/12,5.9
Ambagan,2010/07/12,9.5
Ambagan,2011/07/12,9.3
Ambagan,2012/07/12,7.5
Ambagan,2013/07/12,10.1
Ambagan,2014/07/12,8.4
Ambagan,2015/07/12,5.2
Ambagan,2016/07/12,9.5
Ambagan,2017/07/12,6.7
Ambagan,2020/07/12,7.1
Ambagan,2022/07/12,9.6
Ambagan,2008/08/01,9.3
Ambagan,2009/08/01,8.3
Ambagan,2010/08/01,9.7
Ambagan,2011/08/01,7.2
Ambagan,2012/08/01,1.4
Ambagan,2013/08/01,0
Ambagan,2014/08/01,8.3
Ambagan,2015/08/01,8
Ambagan,2016/08/01,7.8
Ambagan,2017/08/01,9.5
Ambagan,2020/08/01,7.4
Ambagan,2022/08/01,9.6
Ambagan,2008/08/02,5.7
Ambagan,2009/08/02,9
Ambagan,2010/08/02,9.2
Ambagan,2011/08/02,9.1
Ambagan,2012/08/02,8.2
Ambagan,2013/08/02,6.9
Ambagan,2014/08/02,7.7
Ambagan,2015/08/02,9
Ambagan,2016/08/02,8.1
Ambagan,2017/08/02,7.2
Ambagan,2020/08/02,7.4
Ambagan,2022/08/02,9.9
Ambagan,2008/08/03,7.6
Ambagan,2009/08/03,9.3
Ambagan,2010/08/03,5.4
Ambagan,2011/08/03,8.7
Ambagan,2012/08/03,7.4
Ambagan,2013/08/03,9.6
Ambagan,2014/08/03,9.5
Ambagan,2015/08/03,10.1
Ambagan,2016/08/03,8.8
Ambagan,2017/08/03,1.8
Ambagan,2020/08/03,6.9
Ambagan,2022/08/03,9.9
Ambagan,2008/08/04,10.4
Ambagan,2009/08/04,7.5
Ambagan,2010/08/04,8.1
Ambagan,2011/08/04,9.2
Ambagan,2012/08/04,8.5
Ambagan,2013/08/04,9.5
Ambagan,2014/08/04,8
Ambagan,2015/08/04,2.8
Ambagan,2016/08/04,6
Ambagan,2017/08/04,5.3
Ambagan,2020/08/04,0
Ambagan,2022/08/04,8.7
Ambagan,2008/08/05,10
Ambagan,2009/08/05,9.6
Ambagan,2010/08/05,10.3
Ambagan,2011/08/05,7.8
Ambagan,2012/08/05,9.5
Ambagan,2013/08/05,2
Ambagan,2014/08/05,6.3
Ambagan,2015/08/05,8.4
Ambagan,2016/08/05,10.5
Ambagan,2017/08/05,6.5
Ambagan,2020/08/05,11.3
Ambagan,2022/08/05,7.9
Ambagan,2008/08/06,5.3
Ambagan,2009/08/06,0
Ambagan,2010/08/06,9.2
Ambagan,2011/08/06,0.4
Ambagan,2012/08/06,7.3
Ambagan,2013/08/06,7.1
Ambagan,2014/08/06,10.3
Ambagan,2015/08/06,9.6
Ambagan,2016/08/06,2.2
Ambagan,2017/08/06,7.9
Ambagan,2020/08/06,3.5
Ambagan,2022/08/06,1.7
Ambagan,2008/08/07,5.6
Ambagan,2009/08/07,1.5
Ambagan,2011/08/07,10.3
Ambagan,2012/08/07,5.3
Ambagan,2013/08/07,4.5
Ambagan,2014/08/07,10.4
Ambagan,2015/08/07,0
Ambagan,2016/08/07,3.9
Ambagan,2017/08/07,3.4
Ambagan,2020/08/07,1.8
Ambagan,2022/08/07,9.5
Ambagan,2008/08/08,6.3
Ambagan,2009/08/08,10
Ambagan,2010/08/08,8.5
Ambagan,2011/08/08,0
Ambagan,2012/08/08,2.6
Ambagan,2013/08/08,6
Ambagan,2014/08/08,10.6
Ambagan,2015/08/08,0.2
Ambagan,2016/08/08,2.4
Ambagan,2017/08/08,1.7
Ambagan,2020/08/08,6.7
Ambagan,2022/08/08,3.8
Ambagan,2008/08/09,6.7
Ambagan,2009/08/09,0
Ambagan,2010/08/09,8.6
Ambagan,2011/08/09,0
Ambagan,2012/08/09,4.6
Ambagan,2013/08/09,1.8
Ambagan,2014/08/09,7.3
Ambagan,2015/08/09,5.8
Ambagan,2016/08/09,9.4
Ambagan,2017/08/09,1.4
Ambagan,2020/08/09,5.6
Ambagan,2022/08/09,6.8
Ambagan,2008/08/10,8.9
Ambagan,2009/08/10,4.9
Ambagan,2010/08/10,0
Ambagan,2011/08/10,7.2
Ambagan,2012/08/10,8.4
Ambagan,2013/08/10,3.9
Ambagan,2014/08/10,10.2
Ambagan,2015/08/10,0
Ambagan,2016/08/10,4.9
Ambagan,2017/08/10,3
Ambagan,2020/08/10,9.6
Ambagan,2022/08/10,6
Ambagan,2008/08/11,9.9
Ambagan,2009/08/11,9.9
Ambagan,2010/08/11,9
Ambagan,2011/08/11,8.9
Ambagan,2012/08/11,1.3
Ambagan,2013/08/11,9.8
Ambagan,2014/08/11,2.1
Ambagan,2015/08/11,9.4
Ambagan,2016/08/11,7.9
Ambagan,2017/08/11,9.4
Ambagan,2020/08/11,9
Ambagan,2022/08/11,9.7
Ambagan,2008/08/12,7.2
Ambagan,2009/08/12,5.5
Ambagan,2010/08/12,6.1
Ambagan,2011/08/12,9.6
Ambagan,2012/08/12,6.9
Ambagan,2013/08/12,9.8
Ambagan,2014/08/12,4.8
Ambagan,2015/08/12,0.8
Ambagan,2016/08/12,9.3
Ambagan,2017/08/12,0
Ambagan,2020/08/12,4.8
Ambagan,2022/08/12,9.8
Ambagan,2008/09/01,8.4
Ambagan,2009/09/01,7.8
Ambagan,2010/09/01,8.9
Ambagan,2011/09/01,7
Ambagan,2012/09/01,6.4
Ambagan,2013/09/01,7.2
Ambagan,2014/09/01,8.6
Ambagan,2015/09/01,2.1
Ambagan,2016/09/01,9.1
Ambagan,2017/09/01,9.3
Ambagan,2020/09/01,8.4
Ambagan,2022/09/01,9
Ambagan,2008/09/02,0.9
Ambagan,2009/09/02,9.3
Ambagan,2010/09/02,6
Ambagan,2011/09/02,6.2
Ambagan,2012/09/02,8.9
Ambagan,2013/09/02,8.8
Ambagan,2014/09/02,3.9
Ambagan,2015/09/02,8.7
Ambagan,2016/09/02,0.1
Ambagan,2017/09/02,9.5
Ambagan,2020/09/02,1.5
Ambagan,2022/09/02,9.5
Ambagan,2008/09/03,7.5
Ambagan,2009/09/03,8.9
Ambagan,2010/09/03,9.6
Ambagan,2011/09/03,9.8
Ambagan,2012/09/03,8.8
Ambagan,2013/09/03,8.6
Ambagan,2014/09/03,9.8
Ambagan,2015/09/03,10
Ambagan,2016/09/03,8.2
Ambagan,2017/09/03,5.9
Ambagan,2020/09/03,8.9
Ambagan,2022/09/03,8.7
Ambagan,2008/09/04,8.5
Ambagan,2009/09/04,8
Ambagan,2010/09/04,7.1
Ambagan,2011/09/04,7.6
Ambagan,2012/09/04,2.9
Ambagan,2013/09/04,9.6
Ambagan,2014/09/04,6.3
Ambagan,2015/09/04,8.9
Ambagan,2016/09/04,9.2
Ambagan,2017/09/04,6.6
Ambagan,2020/09/04,0
Ambagan,2022/09/04,9
Ambagan,2008/09/05,10.9
Ambagan,2009/09/05,9.9
Ambagan,2010/09/05,8.7
Ambagan,2011/09/05,8.9
Ambagan,2012/09/05,9.3
Ambagan,2013/09/05,5
Ambagan,2014/09/05,5.9
Ambagan,2015/09/05,5.9
Ambagan,2016/09/05,6.4
Ambagan,2017/09/05,4.8
Ambagan,2020/09/05,10.8
Ambagan,2022/09/05,0
Ambagan,2008/09/06,0.6
Ambagan,2009/09/06,8.1
Ambagan,2010/09/06,10.7
Ambagan,2011/09/06,0
Ambagan,2012/09/06,7.1
Ambagan,2013/09/06,0.6
Ambagan,2014/09/06,9.2
Ambagan,2015/09/06,6.7
Ambagan,2016/09/06,0
Ambagan,2017/09/06,4.4
Ambagan,2020/09/06,2.1
Ambagan,2022/09/06,1.8
Ambagan,2008/09/07,9.1
Ambagan,2009/09/07,0.4
Ambagan,2011/09/07,9.8
Ambagan,2012/09/07,8.6
Ambagan,2013/09/07,6
Ambagan,2014/09/07,8.5
Ambagan,2015/09/07,0
Ambagan,2016/09/07,2.3
Ambagan,2017/09/07,3.2
Ambagan,2020/09/07,3
Ambagan,2022/09/07,7.5
Ambagan,2008/09/08,5.1
Ambagan,2009/09/08,9.6
Ambagan,2010/09/08,5.7
Ambagan,2011/09/08,0
Ambagan,2012/09/08,9.7
Ambagan,2013/09/08,7.3
Ambagan,2014/09/08,6.2
Ambagan,2015/09/08,4.1
Ambagan,2016/09/08,0
Ambagan,2017/09/08,4.1
Ambagan,2020/09/08,5
Ambagan,2022/09/08,8.4
Ambagan,2008/09/09,7
Ambagan,2009/09/09,0
Ambagan,2010/09/09,9.5
Ambagan,2011/09/09,1.5
Ambagan,2012/09/09,0.8
Ambagan,2013/09/09,3.5
Ambagan,2014/09/09,7.7
Ambagan,2015/09/09,6.3
Ambagan,2016/09/09,8.6
Ambagan,2017/09/09,0
Ambagan,2020/09/09,6.4
Ambagan,2022/09/09,7.7
Ambagan,2008/09/10,9.6
Ambagan,2009/09/10,0
Ambagan,2010/09/10,0.8
Ambagan,2011/09/10,7.1
Ambagan,2012/09/10,7.7
Ambagan,2013/09/10,2.2
Ambagan,2014/09/10,8.3
Ambagan,2015/09/10,4.3
Ambagan,2016/09/10,6.9
Ambagan,2017/09/10,2.4
Ambagan,2020/09/10,9.3
Ambagan,2022/09/10,5.9
Ambagan,2008/09/11,9.8
Ambagan,2009/09/11,9.9
Ambagan,2010/09/11,9.9
Ambagan,2011/09/11,9.5
Ambagan,2012/09/11,9.2
Ambagan,2013/09/11,10.2
Ambagan,2014/09/11,8.8
Ambagan,2015/09/11,8.9
Ambagan,2016/09/11,9
Ambagan,2017/09/11,8.8
Ambagan,2020/09/11,9.8
Ambagan,2022/09/11,9.2
Ambagan,2008/09/12,3.6
Ambagan,2009/09/12,7.5
Ambagan,2010/09/12,0
Ambagan,2011/09/12,8.8
Ambagan,2012/09/12,6.5
Ambagan,2013/09/12,10
Ambagan,2014/09/12,6.8
Ambagan,2015/09/12,4.5
Ambagan,2016/09/12,7.5
Ambagan,2017/09/12,0
Ambagan,2020/09/12,1.6
Ambagan,2022/09/12,9.2
Ambagan,2008/10/01,9.1
Ambagan,2009/10/01,8.3
Ambagan,2010/10/01,9
Ambagan,2011/10/01,8.2
Ambagan,2012/10/01,5.2
Ambagan,2013/10/01,6.2
Ambagan,2014/10/01,8.6
Ambagan,2015/10/01,7.9
Ambagan,2016/10/01,9.7
Ambagan,2017/10/01,8.9
Ambagan,2020/10/01,8.9
Ambagan,2022/10/01,9.3
Ambagan,2008/10/02,0
Ambagan,2009/10/02,9.5
Ambagan,2010/10/02,8.7
Ambagan,2011/10/02,8.9
Ambagan,2012/10/02,4.8
Ambagan,2013/10/02,10.2
Ambagan,2014/10/02,7
Ambagan,2015/10/02,7.4
Ambagan,2016/10/02,1.2
Ambagan,2017/10/02,9.3
Ambagan,2020/10/02,9.4
Ambagan,2022/10/02,8.1
Ambagan,2008/10/03,7.7
Ambagan,2009/10/03,6
Ambagan,2010/10/03,9.6
Ambagan,2011/10/03,9.7
Ambagan,2012/10/03,8
Ambagan,2013/10/03,9
Ambagan,2014/10/03,9.6
Ambagan,2015/10/03,9.6
Ambagan,2016/10/03,6.6
Ambagan,2017/10/03,6.6
Ambagan,2020/10/03,10.2
Ambagan,2022/10/03,9.5
Ambagan,2008/10/04,8.6
Ambagan,2009/10/04,9
Ambagan,2010/10/04,7.6
Ambagan,2011/10/04,2
Ambagan,2012/10/04,7.9
Ambagan,2013/10/04,9.6
Ambagan,2014/10/04,5.7
Ambagan,2015/10/04,7.8
Ambagan,2016/10/04,8.8
Ambagan,2017/10/04,7
Ambagan,2020/10/04,0
Ambagan,2022/10/04,9.3
Ambagan,2008/10/05,8.3
Ambagan,2009/10/05,10.3
Ambagan,2010/10/05,7.7
Ambagan,2011/10/05,10
Ambagan,2012/10/05,8.8
Ambagan,2013/10/05,7
Ambagan,2014/10/05,7.1
Ambagan,2015/10/05,4.9
Ambagan,2016/10/05,8.3
Ambagan,2017/10/05,7.2
Ambagan,2020/10/05,10.5
Ambagan,2022/10/05,1.7
Ambagan,2008/10/06,2.3
Ambagan,2009/10/06,9.8
Ambagan,2010/10/06,6.3
Ambagan,2011/10/06,0.9
Ambagan,2012/10/06,3
Ambagan,2013/10/06,8.9
Ambagan,2014/10/06,6.9
Ambagan,2015/10/06,0.9
Ambagan,2016/10/06,1.3
Ambagan,2017/10/06,6.5
Ambagan,2020/10/06,4.2
Ambagan,2022/10/06,2.7
Ambagan,2008/10/07,6
Ambagan,2009/10/07,0
Ambagan,2011/10/07,6.5
Ambagan,2012/10/07,3.2
Ambagan,2013/10/07,5.9
Ambagan,2014/10/07,7.3
Ambagan,2015/10/07,4.3
Ambagan,2016/10/07,2.3
Ambagan,2017/10/07,2.2
Ambagan,2020/10/07,0.3
Ambagan,2022/10/07,8.5
Ambagan,2008/10/08,2.2
Ambagan,2009/10/08,5.7
Ambagan,2010/10/08,3.4
Ambagan,2011/10/08,0
Ambagan,2012/10/08,7.3
Ambagan,2013/10/08,2.2
Ambagan,2014/10/08,5.2
Ambagan,2015/10/08,5
Ambagan,2016/10/08,0
Ambagan,2017/10/08,0
Ambagan,2020/10/08,4.9
Ambagan,2022/10/08,2.1
Ambagan,2008/10/09,8.6
Ambagan,2009/10/09,4.7
Ambagan,2010/10/09,6.7
Ambagan,2011/10/09,8.1
Ambagan,2012/10/09,5.8
Ambagan,2013/10/09,4.8
Ambagan,2014/10/09,10.2
Ambagan,2015/10/09,2.6
Ambagan,2016/10/09,9.8
Ambagan,2017/10/09,0.1
Ambagan,2020/10/09,3.8
Ambagan,2022/10/09,4.7
Ambagan,2008/10/10,4
Ambagan,2009/10/10,5.1
Ambagan,2010/10/10,3.9
Ambagan,2011/10/10,6
Ambagan,2012/10/10,0
Ambagan,2013/10/10,9.1
Ambagan,2014/10/10,5.6
Ambagan,2015/10/10,6.1
Ambagan,2016/10/10,0.2
Ambagan,2017/10/10,9.7
Ambagan,2020/10/10,8.5
Ambagan,2022/10/10,5.3
Ambagan,2008/10/11,10.1
Ambagan,2009/10/11,8.1
Ambagan,2010/10/11,9.9
Ambagan,2011/10/11,8.4
Ambagan,2012/10/11,8.3
Ambagan,2013/10/11,10.2
Ambagan,2014/10/11,6.1
Ambagan,2015/10/11,3.4
Ambagan,2016/10/11,9.4
Ambagan,2017/10/11,9.8
Ambagan,2020/10/11,9.8
Ambagan,2022/10/11,9.7
Ambagan,2008/10/12,7.1
Ambagan,2009/10/12,7.3
Ambagan,2010/10/12,1.5
Ambagan,2011/10/12,8.1
Ambagan,2012/10/12,7.8
Ambagan,2013/10/12,10.1
Ambagan,2014/10/12,6.1
Ambagan,2015/10/12,7.4
Ambagan,2016/10/12,8.9
Ambagan,2017/10/12,0.6
Ambagan,2020/10/12,6.2
Ambagan,2022/10/12,7.7
Ambagan,2008/11/01,7.8
Ambagan,2009/11/01,7.9
Ambagan,2010/11/01,7.7
Ambagan,2011/11/01,6.9
Ambagan,2012/11/01,2.3
Ambagan,2013/11/01,6.4
Ambagan,2014/11/01,9.3
Ambagan,2015/11/01,7.7
Ambagan,2016/11/01,5.9
Ambagan,2017/11/01,8.8
Ambagan,2020/11/01,2.3
Ambagan,2022/11/01,9
Ambagan,2008/11/02,7.1
Ambagan,2009/11/02,9.6
Ambagan,2010/11/02,8.6
Ambagan,2011/11/02,9.7
Ambagan,2012/11/02,7.7
Ambagan,2013/11/02,9.6
Ambagan,2014/11/02,7
Ambagan,2015/11/02,8.2
Ambagan,2016/11/02,6.6
Ambagan,2017/11/02,8.1
Ambagan,2020/11/02,9.2
Ambagan,2022/11/02,9.5
Ambagan,2008/11/03,4.8
Ambagan,2009/11/03,2.2
Ambagan,2010/11/03,9.7
Ambagan,2011/11/03,6
Ambagan,2012/11/03,9.6
Ambagan,2013/11/03,9.3
Ambagan,2014/11/03,9.4
Ambagan,2015/11/03,9.8
Ambagan,2016/11/03,8
Ambagan,2017/11/03,0
Ambagan,2020/11/03,9.9
Ambagan,2022/11/03,10.1
Ambagan,2008/11/04,1.7
Ambagan,2009/11/04,8.6
Ambagan,2010/11/04,7.5
Ambagan,2011/11/04,3.5
Ambagan,2012/11/04,10.5
Ambagan,2013/11/04,9.7
Ambagan,2014/11/04,8.5
Ambagan,2015/11/04,8.9
Ambagan,2016/11/04,9.2
Ambagan,2017/11/04,6.5
Ambagan,2020/11/04,0
Ambagan,2022/11/04,9.3
Ambagan,2008/11/05,10.5
Ambagan,2009/11/05,7.5
Ambagan,2010/11/05,10.3
Ambagan,2011/11/05,6.8
Ambagan,2012/11/05,10.3
Ambagan,2013/11/05,9
Ambagan,2014/11/05,0
Ambagan,2015/11/05,6.1
Ambagan,2016/11/05,8.1
Ambagan,2017/11/05,2.5
Ambagan,2020/11/05,9.9
Ambagan,2022/11/05,2.2
Ambagan,2008/11/06,4.1
Ambagan,2009/11/06,10.8
Ambagan,2010/11/06,6.9
Ambagan,2011/11/06,6
Ambagan,2012/11/06,10.3
Ambagan,2013/11/06,7.8
Ambagan,2014/11/06,6.5
Ambagan,2015/11/06,0
Ambagan,2016/11/06,0.7
Ambagan,2017/11/06,0
Ambagan,2020/11/06,4.8
Ambagan,2022/11/06,6
Ambagan,2008/11/07,1.1
Ambagan,2009/11/07,2.8
Ambagan,2011/11/07,7.6
Ambagan,2012/11/07,1.9
Ambagan,2013/11/07,7.8
Ambagan,2014/11/07,7.3
Ambagan,2015/11/07,6
Ambagan,2016/11/07,2.9
Ambagan,2017/11/07,1.1
Ambagan,2020/11/07,0
Ambagan,2022/11/07,7.7
Ambagan,2008/11/08,0
Ambagan,2009/11/08,0.3
Ambagan,2010/11/08,4
Ambagan,2011/11/08,3.5
Ambagan,2012/11/08,4.9
Ambagan,2013/11/08,2
Ambagan,2014/11/08,4.8
Ambagan,2015/11/08,3.3
Ambagan,2016/11/08,0
Ambagan,2017/11/08,0
Ambagan,2020/11/08,0.3
Ambagan,2022/11/08,4.1
Ambagan,2008/11/09,3.5
Ambagan,2009/11/09,8
Ambagan,2010/11/09,4.6
Ambagan,2011/11/09,9.5
Ambagan,2012/11/09,0
Ambagan,2013/11/09,3.9
Ambagan,2014/11/09,7.1
Ambagan,2015/11/09,9
Ambagan,2016/11/09,2.7
Ambagan,2017/11/09,2.5
Ambagan,2020/11/09,3.3
Ambagan,2022/11/09,2.9
Ambagan,2008/11/10,9
Ambagan,2009/11/10,3
Ambagan,2010/11/10,8.5
Ambagan,2011/11/10,8.9
Ambagan,2012/11/10,0
Ambagan,2013/11/10,8.5
Ambagan,2014/11/10,1.8
Ambagan,2015/11/10,0
Ambagan,2016/11/10,0.2
Ambagan,2017/11/10,9.7
Ambagan,2020/11/10,8.8
Ambagan,2022/11/10,7.5
Ambagan,2008/11/11,10.2
Ambagan,2009/11/11,8.8
Ambagan,2010/11/11,8.7
Ambagan,2011/11/11,8.3
Ambagan,2012/11/11,9.1
Ambagan,2013/11/11,10.1
Ambagan,2014/11/11,9.5
Ambagan,2015/11/11,6.7
Ambagan,2016/11/11,8.4
Ambagan,2017/11/11,10.1
Ambagan,2020/11/11,10
Ambagan,2022/11/11,9.9
Ambagan,2008/11/12,7.1
Ambagan,2009/11/12,6.6
Ambagan,2010/11/12,7.1
Ambagan,2011/11/12,8.6
Ambagan,2012/11/12,7.8
Ambagan,2013/11/12,10.1
Ambagan,2014/11/12,6.9
Ambagan,2015/11/12,5.7
Ambagan,2016/11/12,9.4
Ambagan,2017/11/12,0
Ambagan,2020/11/12,1.4
Ambagan,2022/11/12,10
Ambagan,2008/12/01,8.4
Ambagan,2009/12/01,8.1
Ambagan,2010/12/01,9.1
Ambagan,2011/12/01,5.9
Ambagan,2012/12/01,4.3
Ambagan,2013/12/01,5.7
Ambagan,2014/12/01,5.4
Ambagan,2015/12/01,6.1
Ambagan,2016/12/01,7.4
Ambagan,2017/12/01,8.9
Ambagan,2020/12/01,3.6
Ambagan,2022/12/01,1.8
Ambagan,2008/12/02,9.6
Ambagan,2009/12/02,3.7
Ambagan,2010/12/02,10.1
Ambagan,2011/12/02,9.5
Ambagan,2012/12/02,9.4
Ambagan,2013/12/02,5.4
Ambagan,2014/12/02,4.9
Ambagan,2015/12/02,9
Ambagan,2016/12/02,2.7
Ambagan,2017/12/02,8.5
Ambagan,2020/12/02,8.9
Ambagan,2022/12/02,9.4
Ambagan,2008/12/03,4.8
Ambagan,2009/12/03,4.7
Ambagan,2010/12/03,9.2
Ambagan,2011/12/03,8.9
Ambagan,2012/12/03,9.5
Ambagan,2013/12/03,8.6
Ambagan,2014/12/03,8.7
Ambagan,2015/12/03,10.6
Ambagan,2016/12/03,6.7
Ambagan,2017/12/03,1.8
Ambagan,2020/12/03,9.5
Ambagan,2022/12/03,10.1
Ambagan,2008/12/04,9.6
Ambagan,2009/12/04,9.7
Ambagan,2010/12/04,8.9
Ambagan,2011/12/04,9
Ambagan,2012/12/04,4.6
Ambagan,2013/12/04,9.2
Ambagan,2014/12/04,10
Ambagan,2015/12/04,8.8
Ambagan,2016/12/04,5.7
Ambagan,2017/12/04,9.3
Ambagan,2020/12/04,0
Ambagan,2022/12/04,10.4
Ambagan,2008/12/05,10.9
Ambagan,2009/12/05,10.6
Ambagan,2010/12/05,8.5
Ambagan,2011/12/05,9.1
Ambagan,2012/12/05,8.7
Ambagan,2013/12/05,10.6
Ambagan,2014/12/05,10.3
Ambagan,2015/12/05,3.1
Ambagan,2016/12/05,7.5
Ambagan,2017/12/05,9.2
Ambagan,2020/12/05,4.2
Ambagan,2022/12/05,3.9
Ambagan,2008/12/06,2
Ambagan,2009/12/06,11.3
Ambagan,2010/12/06,4.2
Ambagan,2011/12/06,10.2
Ambagan,2012/12/06,10.9
Ambagan,2013/12/06,5.5
Ambagan,2014/12/06,8.1
Ambagan,2015/12/06,0
Ambagan,2016/12/06,0.7
Ambagan,2017/12/06,0
Ambagan,2020/12/06,2.7
Ambagan,2022/12/06,6
Ambagan,2008/12/07,0
Ambagan,2009/12/07,10.4
Ambagan,2011/12/07,7.2
Ambagan,2012/12/07,0
Ambagan,2013/12/07,6.6
Ambagan,2014/12/07,8.8
Ambagan,2015/12/07,10.1
Ambagan,2016/12/07,0.5
Ambagan,2017/12/07,4
Ambagan,2020/12/07,1.2
Ambagan,2022/12/07,10.1
Ambagan,2008/12/08,1.9
Ambagan,2009/12/08,0
Ambagan,2010/12/08,2.5
Ambagan,2011/12/08,8.8
Ambagan,2012/12/08,0
Ambagan,2013/12/08,5.7
Ambagan,2014/12/08,3.5
Ambagan,2015/12/08,5.9
Ambagan,2016/12/08,4.2
Ambagan,2017/12/08,0
Ambagan,2020/12/08,4.6
Ambagan,2022/12/08,6.9
Ambagan,2008/12/09,10.3
Ambagan,2009/12/09,8.3
Ambagan,2010/12/09,5.5
Ambagan,2011/12/09,9.5
