humidity_station_name,record_date,humidity_value
Ambagan,1999/12/25,86
Ambagan,1999/12/26,83
Ambagan,1999/12/27,82
Ambagan,1999/12/28,84
Ambagan,1999/12/29,79
Ambagan,1999/12/30,79
Ambagan,1999/12/31,80
Ambagan,2000/01/01,80
Ambagan,2000/01/02,81
Ambagan,2000/01/03,77
Ambagan,2000/01/04,77
Ambagan,2000/01/05,79
Ambagan,2000/01/06,77
Ambagan,2000/01/07,81
Ambagan,2000/01/08,77
Ambagan,2000/01/09,78
Ambagan,2000/01/10,77
Ambagan,2000/01/11,76
Ambagan,2000/01/12,80
Ambagan,2000/01/13,76
Ambagan,2000/01/14,86
Ambagan,2000/01/15,77
Ambagan,2000/01/16,77
Ambagan,2000/01/17,78
Ambagan,2000/01/18,73
Ambagan,2000/01/19,76
Ambagan,2000/01/20,73
Ambagan,2000/01/21,71
Ambagan,2000/01/22,70
Ambagan,2000/01/23,72
Ambagan,2000/01/24,69
Ambagan,2000/01/25,66
Ambagan,2000/01/26,63
Ambagan,2000/01/27,62
Ambagan,2000/01/28,65
Ambagan,2000/01/29,72
Ambagan,2000/01/30,70
Ambagan,2000/01/31,61
Ambagan,2000/02/01,57
Ambagan,2000/02/02,60
Ambagan,2000/02/03,65
Ambagan,2000/02/04,62
Ambagan,2000/02/05,66
Ambagan,2000/02/06,67
Ambagan,2000/02/07,62
Ambagan,2000/02/08,66
Ambagan,2000/02/09,66
Ambagan,2000/02/10,68
Ambagan,2000/02/11,68
Ambagan,2000/02/12,63
Ambagan,2000/02/13,65
Ambagan,2000/02/14,65
Ambagan,2000/02/15,59
Ambagan,2000/02/16,55
Ambagan,2000/02/17,62
Ambagan,2000/02/18,59
Ambagan,2000/02/19,66
Ambagan,2000/02/20,61
Ambagan,2000/02/21,55
Ambagan,2000/02/22,57
Ambagan,2000/02/23,57
Ambagan,2000/02/24,60
Ambagan,2000/02/25,68
Ambagan,2000/02/26,69
Ambagan,2000/02/27,61
Ambagan,2000/02/28,47
Ambagan,2000/03/01,50
Ambagan,2000/03/02,48
Ambagan,2000/03/03,53
Ambagan,2000/03/04,57
Ambagan,2000/03/05,58
Ambagan,2000/03/06,62
Ambagan,2000/03/07,75
Ambagan,2000/03/08,76
Ambagan,2000/03/09,79
Ambagan,2000/03/10,82
Ambagan,2000/03/11,84
Ambagan,2000/03/12,79
Ambagan,2000/03/13,82
Ambagan,2000/03/14,80
Ambagan,2000/03/15,56
Ambagan,2000/03/16,75
Ambagan,2000/03/17,77
Ambagan,2000/03/18,79
Ambagan,2000/03/19,78
Ambagan,2000/03/20,76
Ambagan,2000/03/21,75
Ambagan,2000/03/22,70
Ambagan,2000/03/23,57
Ambagan,2000/03/24,70
Ambagan,2000/03/25,74
Ambagan,2000/03/26,77
Ambagan,2000/03/27,78
Ambagan,2000/03/28,78
Ambagan,2000/03/29,80
Ambagan,2000/03/30,80
Ambagan,2000/03/31,75
Ambagan,2000/04/01,79
Ambagan,2000/04/02,80
Ambagan,2000/04/03,80
Ambagan,2000/04/04,83
Ambagan,2000/04/05,81
Ambagan,2000/04/06,81
Ambagan,2000/04/07,77
Ambagan,2000/04/08,76
Ambagan,2000/04/09,71
Ambagan,2000/04/10,74
Ambagan,2000/04/11,73
Ambagan,2000/04/12,78
Ambagan,2000/04/13,76
Ambagan,2000/04/14,74
Ambagan,2000/04/15,73
Ambagan,2000/04/16,75
Ambagan,2000/04/17,77
Ambagan,2000/04/18,76
Ambagan,2000/04/19,78
Ambagan,2000/04/20,77
Ambagan,2000/04/21,75
Ambagan,2000/04/22,73
Ambagan,2000/04/23,73
Ambagan,2000/04/24,72
Ambagan,2000/04/25,76
Ambagan,2000/04/26,74
Ambagan,2000/04/27,72
Ambagan,2000/04/28,72
Ambagan,2000/04/29,73
Ambagan,2000/04/30,72
Ambagan,2000/05/01,68
Ambagan,2000/05/02,76
Ambagan,2000/05/03,73
Ambagan,2000/05/04,72
Ambagan,2000/05/05,77
Ambagan,2000/05/06,88
Ambagan,2000/05/07,88
Ambagan,2000/05/08,87
Ambagan,2000/05/09,81
Ambagan,2000/05/10,77
Ambagan,2000/05/11,79
Ambagan,2000/05/12,77
Ambagan,2000/05/13,84
Ambagan,2000/05/14,83
Ambagan,2000/05/15,89
Ambagan,2000/05/16,82
Ambagan,2000/05/17,83
Ambagan,2000/05/18,79
Ambagan,2000/05/19,74
Ambagan,2000/05/20,79
Ambagan,2000/05/21,74
Ambagan,2000/05/22,80
Ambagan,2000/05/23,92
Ambagan,2000/05/24,78
Ambagan,2000/05/25,83
Ambagan,2000/05/26,79
Ambagan,2000/05/27,81
Ambagan,2000/05/28,80
Ambagan,2000/05/29,96
Ambagan,2000/05/30,91
Ambagan,2000/05/31,83
Ambagan,2000/06/01,84
Ambagan,2000/06/02,91
Ambagan,2000/06/03,84
Ambagan,2000/06/04,86
Ambagan,2000/06/05,85
Ambagan,2000/06/06,85
Ambagan,2000/06/07,78
Ambagan,2000/06/08,86
Ambagan,2000/06/09,83
Ambagan,2000/06/10,81
Ambagan,2000/06/11,91
Ambagan,2000/06/12,95
Ambagan,2000/06/13,85
Ambagan,2000/06/14,79
Ambagan,2000/06/15,84
Ambagan,2000/06/16,81
Ambagan,2000/06/17,77
Ambagan,2000/06/18,79
Ambagan,2000/06/19,89
Ambagan,2000/06/20,92
Ambagan,2000/06/21,93
Ambagan,2000/06/22,97
Ambagan,2000/06/23,97
Ambagan,2000/06/24,94
Ambagan,2000/06/25,96
Ambagan,2000/06/26,96
Ambagan,2000/06/27,88
Ambagan,2000/06/28,88
Ambagan,2000/06/29,95
Ambagan,2000/06/30,93
Ambagan,2000/07/01,93
Ambagan,2000/07/02,92
Ambagan,2000/07/03,88
Ambagan,2000/07/04,82
Ambagan,2000/07/05,80
Ambagan,2000/07/06,89
Ambagan,2000/07/07,89
Ambagan,2000/07/08,85
Ambagan,2000/07/09,83
Ambagan,2000/07/10,90
Ambagan,2000/07/11,95
Ambagan,2000/07/12,97
Ambagan,2000/07/13,88
Ambagan,2000/07/14,82
Ambagan,2000/07/15,84
Ambagan,2000/07/16,79
Ambagan,2000/07/17,90
Ambagan,2000/07/18,86
Ambagan,2000/07/19,93
Ambagan,2000/07/20,95
Ambagan,2000/07/21,92
Ambagan,2000/07/22,85
Ambagan,2000/07/23,81
Ambagan,2000/07/24,81
Ambagan,2000/07/25,85
Ambagan,2000/07/26,84
Ambagan,2000/07/27,84
Ambagan,2000/07/28,93
Ambagan,2000/07/29,87
Ambagan,2000/07/30,82
Ambagan,2000/07/31,82
Ambagan,2000/08/01,84
Ambagan,2000/08/02,87
Ambagan,2000/08/03,87
Ambagan,2000/08/04,88
Ambagan,2000/08/05,85
Ambagan,2000/08/06,87
Ambagan,2000/08/07,90
Ambagan,2000/08/08,92
Ambagan,2000/08/09,94
Ambagan,2000/08/10,88
Ambagan,2000/08/11,95
Ambagan,2000/08/12,94
Ambagan,2000/08/13,96
Ambagan,2000/08/14,93
Ambagan,2000/08/15,94
Ambagan,2000/08/16,90
Ambagan,2000/08/17,85
Ambagan,2000/08/18,86
Ambagan,2000/08/19,83
Ambagan,2000/08/20,82
Ambagan,2000/08/21,83
Ambagan,2000/08/22,82
Ambagan,2000/08/23,78
Ambagan,2000/08/24,80
Ambagan,2000/08/25,82
Ambagan,2000/08/26,88
Ambagan,2000/08/27,98
Ambagan,2000/08/28,92
Ambagan,2000/08/29,88
Ambagan,2000/08/30,82
Ambagan,2000/08/31,81
Ambagan,2000/09/01,83
Ambagan,2000/09/02,82
Ambagan,2000/09/03,80
Ambagan,2000/09/04,80
Ambagan,2000/09/05,79
Ambagan,2000/09/06,83
Ambagan,2000/09/07,83
Ambagan,2000/09/08,85
Ambagan,2000/09/09,81
Ambagan,2000/09/10,86
Ambagan,2000/09/11,84
Ambagan,2000/09/12,89
Ambagan,2000/09/13,84
Ambagan,2000/09/14,84
Ambagan,2000/09/15,86
Ambagan,2000/09/16,80
Ambagan,2000/09/17,85
Ambagan,2000/09/18,82
Ambagan,2000/09/19,85
Ambagan,2000/09/20,90
Ambagan,2000/09/21,92
Ambagan,2000/09/22,96
Ambagan,2000/09/23,91
Ambagan,2000/09/24,82
Ambagan,2000/09/25,81
Ambagan,2000/09/26,86
Ambagan,2000/09/27,81
Ambagan,2000/09/28,79
Ambagan,2000/09/29,88
Ambagan,2000/09/30,81
Ambagan,2000/10/01,81
Ambagan,2000/10/02,78
Ambagan,2000/10/03,83
Ambagan,2000/10/04,78
Ambagan,2000/10/05,76
Ambagan,2000/10/06,76
Ambagan,2000/10/07,83
Ambagan,2000/10/08,91
Ambagan,2000/10/09,92
Ambagan,2000/10/10,82
Ambagan,2000/10/11,78
Ambagan,2000/10/12,88
Ambagan,2000/10/13,83
Ambagan,2000/10/14,78
Ambagan,2000/10/15,77
Ambagan,2000/10/16,78
Ambagan,2000/10/17,87
Ambagan,2000/10/18,94
Ambagan,2000/10/19,95
Ambagan,2000/10/20,88
Ambagan,2000/10/21,77
Ambagan,2000/10/22,80
Ambagan,2000/10/23,80
Ambagan,2000/10/24,81
Ambagan,2000/10/25,80
Ambagan,2000/10/26,80
Ambagan,2000/10/27,87
Ambagan,2000/10/28,89
Ambagan,2000/10/29,91
Ambagan,2000/10/30,90
Ambagan,2000/10/31,85
Ambagan,2000/11/01,83
Ambagan,2000/11/02,83
Ambagan,2000/11/03,83
Ambagan,2000/11/04,82
Ambagan,2000/11/05,82
Ambagan,2000/11/06,80
Ambagan,2000/11/07,78
Ambagan,2000/11/08,78
Ambagan,2000/11/09,82
Ambagan,2000/11/10,77
Ambagan,2000/11/11,79
Ambagan,2000/11/12,73
Ambagan,2000/11/13,74
Ambagan,2000/11/14,72
Ambagan,2000/11/15,73
Ambagan,2000/11/16,74
Ambagan,2000/11/17,74
Ambagan,2000/11/18,74
Ambagan,2000/11/19,75
Ambagan,2000/11/20,74
Ambagan,2000/11/21,76
Ambagan,2000/11/22,74
Ambagan,2000/11/23,72
Ambagan,2000/11/24,77
Ambagan,2000/11/25,76
Ambagan,2000/11/26,75
Ambagan,2000/11/27,75
Ambagan,2000/11/28,76
Ambagan,2000/11/29,75
Ambagan,2000/11/30,77
Ambagan,2000/12/01,77
Ambagan,2000/12/02,75
Ambagan,2000/12/03,70
Ambagan,2000/12/04,66
Ambagan,2000/12/05,68
Ambagan,2000/12/06,74
Ambagan,2000/12/07,71
Ambagan,2000/12/08,73
Ambagan,2000/12/09,92
Ambagan,2000/12/10,93
Ambagan,2000/12/11,96
Ambagan,2000/12/12,86
Ambagan,2000/12/13,81
Ambagan,2000/12/14,78
Ambagan,2000/12/15,77
Ambagan,2000/12/16,76
Ambagan,2000/12/17,77
Ambagan,2000/12/18,78
Ambagan,2000/12/19,76
Ambagan,2000/12/20,75
Ambagan,2000/12/21,76
Ambagan,2000/12/22,74
Ambagan,2000/12/23,79
Ambagan,2000/12/24,80
Ambagan,2000/12/25,78
Ambagan,2000/12/26,79
Ambagan,2000/12/27,81
Ambagan,2000/12/28,78
Ambagan,2000/12/29,72
Ambagan,2000/12/30,70
Ambagan,2000/12/31,72
Ambagan,2001/01/01,70
Ambagan,2001/01/02,70
Ambagan,2001/01/03,64
Ambagan,2001/01/04,71
Ambagan,2001/01/05,76
Ambagan,2001/01/06,69
Ambagan,2001/01/07,74
Ambagan,2001/01/08,82
Ambagan,2001/01/09,73
Ambagan,2001/01/10,71
Ambagan,2001/01/11,64
Ambagan,2001/01/12,63
Ambagan,2001/01/13,63
Ambagan,2001/01/14,66
Ambagan,2001/01/15,76
Ambagan,2001/01/16,67
Ambagan,2001/01/17,62
Ambagan,2001/01/18,57
Ambagan,2001/01/19,63
Ambagan,2001/01/20,64
Ambagan,2001/01/21,73
Ambagan,2001/01/22,81
Ambagan,2001/01/23,87
Ambagan,2001/01/24,74
Ambagan,2001/01/25,69
Ambagan,2001/01/26,68
Ambagan,2001/01/27,71
Ambagan,2001/01/28,71
Ambagan,2001/01/29,78
Ambagan,2001/01/30,80
Ambagan,2001/01/31,76
Ambagan,2001/02/01,78
Ambagan,2001/02/02,75
Ambagan,2001/02/03,79
Ambagan,2001/02/04,82
Ambagan,2001/02/05,79
Ambagan,2001/02/06,76
Ambagan,2001/02/07,83
Ambagan,2001/02/08,75
Ambagan,2001/02/09,66
Ambagan,2001/02/10,70
Ambagan,2001/02/11,68
Ambagan,2001/02/12,57
Ambagan,2001/02/13,60
Ambagan,2001/02/14,57
Ambagan,2001/02/15,55
Ambagan,2001/02/16,52
Ambagan,2001/02/17,60
Ambagan,2001/02/18,79
Ambagan,2001/02/19,56
Ambagan,2001/02/20,47
Ambagan,2001/02/21,43
Ambagan,2001/02/22,45
Ambagan,2001/02/23,40
Ambagan,2001/02/24,44
Ambagan,2001/02/25,53
Ambagan,2001/02/26,55
Ambagan,2001/02/27,53
Ambagan,2001/02/28,55
Ambagan,2001/03/01,76
Ambagan,2001/03/02,73
Ambagan,2001/03/03,67
Ambagan,2001/03/04,73
Ambagan,2001/03/05,77
Ambagan,2001/03/06,77
Ambagan,2001/03/07,77
Ambagan,2001/03/08,77
Ambagan,2001/03/09,81
Ambagan,2001/03/10,77
Ambagan,2001/03/11,79
Ambagan,2001/03/12,76
Ambagan,2001/03/13,77
Ambagan,2001/03/14,78
Ambagan,2001/03/15,78
Ambagan,2001/03/16,76
Ambagan,2001/03/17,70
Ambagan,2001/03/18,71
Ambagan,2001/03/19,68
Ambagan,2001/03/20,72
Ambagan,2001/03/21,54
Ambagan,2001/03/22,53
Ambagan,2001/03/23,51
Ambagan,2001/03/24,51
Ambagan,2001/03/25,48
Ambagan,2001/03/26,49
Ambagan,2001/03/27,54
Ambagan,2001/03/28,64
Ambagan,2001/03/29,74
Ambagan,2001/03/30,74
Ambagan,2001/03/31,73
Ambagan,2001/04/01,80
Ambagan,2001/04/02,77
Ambagan,2001/04/03,75
Ambagan,2001/04/04,77
Ambagan,2001/04/05,79
Ambagan,2001/04/06,80
Ambagan,2001/04/07,78
Ambagan,2001/04/08,81
Ambagan,2001/04/09,79
Ambagan,2001/04/10,78
Ambagan,2001/04/11,78
Ambagan,2001/04/12,76
Ambagan,2001/04/13,77
Ambagan,2001/04/14,77
Ambagan,2001/04/15,75
Ambagan,2001/04/16,73
Ambagan,2001/04/17,77
Ambagan,2001/04/18,76
Ambagan,2001/04/19,79
Ambagan,2001/04/20,78
Ambagan,2001/04/21,78
Ambagan,2001/04/22,75
Ambagan,2001/04/23,79
Ambagan,2001/04/24,80
Ambagan,2001/04/25,80
Ambagan,2001/04/26,83
Ambagan,2001/04/27,79
Ambagan,2001/04/28,80
Ambagan,2001/04/29,84
Ambagan,2001/04/30,76
Ambagan,2001/05/01,81
Ambagan,2001/05/02,77
Ambagan,2001/05/03,67
Ambagan,2001/05/04,77
Ambagan,2001/05/05,78
Ambagan,2001/05/06,79
Ambagan,2001/05/07,90
Ambagan,2001/05/08,83
Ambagan,2001/05/09,82
Ambagan,2001/05/10,78
Ambagan,2001/05/11,81
Ambagan,2001/05/12,75
Ambagan,2001/05/13,82
Ambagan,2001/05/14,76
Ambagan,2001/05/15,81
Ambagan,2001/05/16,88
Ambagan,2001/05/17,80
Ambagan,2001/05/18,82
Ambagan,2001/05/19,91
Ambagan,2001/05/20,83
Ambagan,2001/05/21,93
Ambagan,2001/05/22,80
Ambagan,2001/05/23,95
Ambagan,2001/05/24,98
Ambagan,2001/05/25,95
Ambagan,2001/05/26,92
Ambagan,2001/05/27,92
Ambagan,2001/05/28,94
Ambagan,2001/05/29,87
Ambagan,2001/05/30,85
Ambagan,2001/05/31,85
Ambagan,2001/06/01,83
Ambagan,2001/06/02,90
Ambagan,2001/06/03,83
Ambagan,2001/06/04,86
Ambagan,2001/06/05,84
Ambagan,2001/06/06,75
Ambagan,2001/06/07,83
Ambagan,2001/06/08,90
Ambagan,2001/06/09,91
Ambagan,2001/06/10,93
Ambagan,2001/06/11,92
Ambagan,2001/06/12,100
Ambagan,2001/06/13,88
Ambagan,2001/06/14,85
Ambagan,2001/06/15,86
Ambagan,2001/06/16,83
Ambagan,2001/06/17,88
Ambagan,2001/06/18,82
Ambagan,2001/06/19,84
Ambagan,2001/06/20,92
Ambagan,2001/06/21,79
Ambagan,2001/06/22,87
Ambagan,2001/06/23,89
Ambagan,2001/06/24,98
Ambagan,2001/06/25,87
Ambagan,2001/06/26,84
Ambagan,2001/06/27,82
Ambagan,2001/06/28,85
Ambagan,2001/06/29,78
Ambagan,2001/06/30,78
Ambagan,2001/07/01,83
Ambagan,2001/07/02,82
Ambagan,2001/07/03,80
Ambagan,2001/07/04,77
Ambagan,2001/07/05,82
Ambagan,2001/07/06,83
Ambagan,2001/07/07,82
Ambagan,2001/07/08,80
Ambagan,2001/07/09,91
Ambagan,2001/07/10,83
Ambagan,2001/07/11,85
Ambagan,2001/07/12,94
Ambagan,2001/07/13,88
Ambagan,2001/07/14,90
Ambagan,2001/07/15,86
Ambagan,2001/07/16,79
Ambagan,2001/07/17,86
Ambagan,2001/07/18,97
Ambagan,2001/07/19,99
Ambagan,2001/07/20,93
Ambagan,2001/07/21,90
Ambagan,2001/07/22,83
Ambagan,2001/07/23,84
Ambagan,2001/07/24,99
Ambagan,2001/07/25,89
Ambagan,2001/07/26,92
Ambagan,2001/07/27,84
Ambagan,2001/07/28,82
Ambagan,2001/07/29,82
Ambagan,2001/07/30,84
Ambagan,2001/07/31,86
Ambagan,2001/08/01,92
Ambagan,2001/08/02,98
Ambagan,2001/08/03,98
Ambagan,2001/08/04,97
Ambagan,2001/08/05,87
Ambagan,2001/08/06,83
Ambagan,2001/08/07,86
Ambagan,2001/08/08,83
Ambagan,2001/08/09,82
Ambagan,2001/08/10,81
Ambagan,2001/08/11,86
Ambagan,2001/08/12,90
Ambagan,2001/08/13,92
Ambagan,2001/08/14,92
Ambagan,2001/08/15,97
Ambagan,2001/08/16,98
Ambagan,2001/08/17,89
Ambagan,2001/08/18,82
Ambagan,2001/08/19,84
Ambagan,2001/08/20,82
Ambagan,2001/08/21,84
Ambagan,2001/08/22,82
Ambagan,2001/08/23,80
Ambagan,2001/08/24,80
Ambagan,2001/08/25,80
Ambagan,2001/08/26,80
Ambagan,2001/08/27,80
Ambagan,2001/08/28,82
Ambagan,2001/08/29,90
Ambagan,2001/08/30,99
Ambagan,2001/08/31,91
Ambagan,2001/09/01,90
Ambagan,2001/09/02,87
Ambagan,2001/09/03,84
Ambagan,2001/09/04,93
Ambagan,2001/09/05,90
Ambagan,2001/09/06,84
Ambagan,2001/09/07,84
Ambagan,2001/09/08,90
Ambagan,2001/09/09,91
Ambagan,2001/09/10,84
Ambagan,2001/09/11,86
Ambagan,2001/09/12,82
Ambagan,2001/09/13,82
Ambagan,2001/09/14,81
Ambagan,2001/09/15,82
Ambagan,2001/09/16,81
Ambagan,2001/09/17,87
Ambagan,2001/09/18,88
Ambagan,2001/09/19,84
Ambagan,2001/09/20,85
Ambagan,2001/09/21,82
Ambagan,2001/09/22,90
Ambagan,2001/09/23,84
Ambagan,2001/09/24,81
Ambagan,2001/09/25,84
Ambagan,2001/09/26,85
Ambagan,2001/09/27,85
Ambagan,2001/09/28,83
Ambagan,2001/09/29,80
Ambagan,2001/09/30,88
Ambagan,2001/10/01,99
Ambagan,2001/10/02,94
Ambagan,2001/10/03,91
Ambagan,2001/10/04,85
Ambagan,2001/10/05,85
Ambagan,2001/10/06,89
Ambagan,2001/10/07,85
Ambagan,2001/10/08,89
Ambagan,2001/10/09,84
Ambagan,2001/10/10,82
Ambagan,2001/10/11,83
Ambagan,2001/10/12,81
Ambagan,2001/10/13,82
Ambagan,2001/10/14,81
Ambagan,2001/10/15,81
Ambagan,2001/10/16,83
Ambagan,2001/10/17,93
Ambagan,2001/10/18,88
Ambagan,2001/10/19,84
Ambagan,2001/10/20,85
Ambagan,2001/10/21,84
Ambagan,2001/10/22,82
Ambagan,2001/10/23,81
Ambagan,2001/10/24,82
Ambagan,2001/10/25,78
Ambagan,2001/10/26,85
Ambagan,2001/10/27,99
Ambagan,2001/10/28,94
Ambagan,2001/10/29,86
Ambagan,2001/10/30,86
Ambagan,2001/10/31,85
Ambagan,2001/11/01,81
Ambagan,2001/11/02,82
Ambagan,2001/11/03,79
Ambagan,2001/11/04,79
Ambagan,2001/11/05,79
Ambagan,2001/11/06,78
Ambagan,2001/11/07,78
Ambagan,2001/11/08,79
Ambagan,2001/11/09,81
Ambagan,2001/11/10,79
Ambagan,2001/11/11,81
Ambagan,2001/11/12,80
Ambagan,2001/11/13,74
Ambagan,2001/11/14,76
Ambagan,2001/11/15,74
Ambagan,2001/11/16,81
Ambagan,2001/11/17,78
Ambagan,2001/11/18,84
Ambagan,2001/11/19,78
Ambagan,2001/11/20,76
Ambagan,2001/11/21,78
Ambagan,2001/11/22,77
Ambagan,2001/11/23,73
Ambagan,2001/11/24,77
Ambagan,2001/11/25,75
Ambagan,2001/11/26,73
Ambagan,2001/11/27,73
Ambagan,2001/11/28,97
Ambagan,2001/11/29,86
Ambagan,2001/11/30,78
Ambagan,2001/12/01,69
Ambagan,2001/12/02,72
Ambagan,2001/12/03,72
Ambagan,2001/12/04,72
Ambagan,2001/12/05,73
Ambagan,2001/12/06,74
Ambagan,2001/12/07,71
Ambagan,2001/12/08,73
Ambagan,2001/12/09,72
Ambagan,2001/12/10,75
Ambagan,2001/12/11,78
Ambagan,2001/12/12,72
Ambagan,2001/12/13,74
Ambagan,2001/12/14,76
Ambagan,2001/12/15,74
Ambagan,2001/12/16,84
Ambagan,2001/12/17,78
Ambagan,2001/12/18,75
Ambagan,2001/12/19,74
Ambagan,2001/12/20,78
Ambagan,2001/12/21,75
Ambagan,2001/12/22,77
Ambagan,2001/12/23,74
Ambagan,2001/12/24,71
Ambagan,2001/12/25,72
Ambagan,2001/12/26,68
Ambagan,2001/12/27,61
Ambagan,2001/12/28,57
Ambagan,2001/12/29,63
Ambagan,2001/12/30,65
Ambagan,2001/12/31,65
Ambagan,2002/01/01,73
Ambagan,2002/01/02,74
Ambagan,2002/01/03,70
Ambagan,2002/01/04,69
Ambagan,2002/01/05,70
Ambagan,2002/01/06,81
Ambagan,2002/01/07,70
Ambagan,2002/01/08,70
Ambagan,2002/01/09,66
Ambagan,2002/01/10,68
Ambagan,2002/01/11,55
Ambagan,2002/01/12,62
Ambagan,2002/01/13,62
Ambagan,2002/01/14,55
Ambagan,2002/01/15,59
Ambagan,2002/01/16,60
Ambagan,2002/01/17,55
Ambagan,2002/01/18,58
Ambagan,2002/01/19,58
Ambagan,2002/01/20,62
Ambagan,2002/01/21,64
Ambagan,2002/01/22,62
Ambagan,2002/01/23,66
Ambagan,2002/01/24,72
Ambagan,2002/01/25,54
Ambagan,2002/01/26,54
Ambagan,2002/01/27,60
Ambagan,2002/01/28,63
Ambagan,2002/01/29,72
Ambagan,2002/01/30,72
Ambagan,2002/01/31,79
Ambagan,2002/02/01,83
Ambagan,2002/02/02,79
Ambagan,2002/02/03,65
Ambagan,2002/02/04,49
Ambagan,2002/02/05,51
Ambagan,2002/02/06,65
Ambagan,2002/02/07,55
Ambagan,2002/02/08,56
Ambagan,2002/02/09,61
Ambagan,2002/02/10,67
Ambagan,2002/02/11,67
Ambagan,2002/02/12,63
Ambagan,2002/02/13,56
Ambagan,2002/02/14,51
Ambagan,2002/02/15,54
Ambagan,2002/02/16,65
Ambagan,2002/02/17,66
Ambagan,2002/02/18,65
Ambagan,2002/02/19,75
Ambagan,2002/02/20,80
Ambagan,2002/02/21,72
Ambagan,2002/02/22,79
Ambagan,2002/02/23,71
Ambagan,2002/02/24,70
Ambagan,2002/02/25,75
Ambagan,2002/02/26,76
Ambagan,2002/02/27,79
Ambagan,2002/02/28,76
Ambagan,2002/03/01,58
Ambagan,2002/03/02,61
Ambagan,2002/03/03,50
Ambagan,2002/03/04,40
Ambagan,2002/03/05,49
Ambagan,2002/03/06,59
Ambagan,2002/03/07,48
Ambagan,2002/03/08,49
Ambagan,2002/03/09,61
Ambagan,2002/03/10,64
Ambagan,2002/03/11,41
Ambagan,2002/03/12,43
Ambagan,2002/03/13,51
Ambagan,2002/03/14,54
Ambagan,2002/03/15,63
Ambagan,2002/03/16,75
Ambagan,2002/03/17,72
Ambagan,2002/03/18,64
Ambagan,2002/03/19,65
Ambagan,2002/03/20,47
Ambagan,2002/03/21,55
Ambagan,2002/03/22,71
Ambagan,2002/03/23,74
Ambagan,2002/03/24,70
Ambagan,2002/03/25,75
Ambagan,2002/03/26,77
Ambagan,2002/03/27,75
Ambagan,2002/03/28,76
Ambagan,2002/03/29,78
Ambagan,2002/03/30,79
Ambagan,2002/03/31,75
Ambagan,2002/04/01,70
Ambagan,2002/04/02,68
Ambagan,2002/04/03,74
Ambagan,2002/04/04,65
Ambagan,2002/04/05,59
Ambagan,2002/04/06,61
Ambagan,2002/04/07,67
Ambagan,2002/04/08,76
Ambagan,2002/04/09,78
Ambagan,2002/04/10,76
Ambagan,2002/04/11,78
Ambagan,2002/04/12,78
Ambagan,2002/04/13,77
Ambagan,2002/04/14,77
Ambagan,2002/04/15,73
Ambagan,2002/04/16,73
Ambagan,2002/04/17,71
Ambagan,2002/04/18,72
Ambagan,2002/04/19,69
Ambagan,2002/04/20,75
Ambagan,2002/04/21,77
Ambagan,2002/04/22,74
Ambagan,2002/04/23,72
Ambagan,2002/04/24,73
Ambagan,2002/04/25,79
Ambagan,2002/04/26,74
Ambagan,2002/04/27,73
Ambagan,2002/04/28,76
Ambagan,2002/04/29,76
Ambagan,2002/04/30,82
Ambagan,2002/05/01,69
Ambagan,2002/05/02,83
Ambagan,2002/05/03,91
Ambagan,2002/05/04,91
Ambagan,2002/05/05,86
Ambagan,2002/05/06,81
Ambagan,2002/05/07,90
Ambagan,2002/05/08,95
Ambagan,2002/05/09,87
Ambagan,2002/05/10,95
Ambagan,2002/05/11,85
Ambagan,2002/05/12,95
Ambagan,2002/05/13,84
Ambagan,2002/05/14,83
Ambagan,2002/05/15,80
Ambagan,2002/05/16,78
Ambagan,2002/05/17,77
Ambagan,2002/05/18,77
Ambagan,2002/05/19,79
Ambagan,2002/05/20,77
Ambagan,2002/05/21,77
Ambagan,2002/05/22,83
Ambagan,2002/05/23,84
Ambagan,2002/05/24,88
Ambagan,2002/05/25,82
Ambagan,2002/05/26,81
Ambagan,2002/05/27,75
Ambagan,2002/05/28,81
Ambagan,2002/05/29,80
Ambagan,2002/05/30,78
Ambagan,2002/05/31,87
Ambagan,2002/06/01,79
Ambagan,2002/06/02,80
Ambagan,2002/06/03,95
Ambagan,2002/06/04,97
Ambagan,2002/06/05,90
Ambagan,2002/06/06,94
Ambagan,2002/06/07,89
Ambagan,2002/06/08,90
Ambagan,2002/06/09,84
Ambagan,2002/06/10,82
Ambagan,2002/06/11,75
Ambagan,2002/06/12,79
Ambagan,2002/06/13,87
Ambagan,2002/06/14,94
Ambagan,2002/06/15,98
Ambagan,2002/06/16,96
Ambagan,2002/06/17,99
Ambagan,2002/06/18,99
Ambagan,2002/06/19,90
Ambagan,2002/06/20,96
Ambagan,2002/06/21,92
Ambagan,2002/06/22,80
Ambagan,2002/06/23,81
Ambagan,2002/06/24,80
Ambagan,2002/06/25,78
Ambagan,2002/06/26,80
Ambagan,2002/06/27,77
Ambagan,2002/06/28,81
Ambagan,2002/06/29,88
Ambagan,2002/06/30,94
Ambagan,2002/07/01,99
Ambagan,2002/07/02,88
Ambagan,2002/07/03,81
Ambagan,2002/07/04,82
Ambagan,2002/07/05,79
Ambagan,2002/07/06,78
Ambagan,2002/07/07,73
Ambagan,2002/07/08,72
Ambagan,2002/07/09,90
Ambagan,2002/07/10,89
Ambagan,2002/07/11,89
Ambagan,2002/07/12,82
Ambagan,2002/07/13,85
Ambagan,2002/07/14,95
