division_id,Division,District_id,district,period_number,start_date,Last date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,pct_of_cropland_flooded,pct_of_total_area_flooded,population_exposed
BD45,Mymensingh,BD4589,Sherpur,52,2/16/2026,2/28/2026,286.15,28615,349.77,34977,29.23645935,23.78735594,255390
BD45,Mymensingh,BD4572,Netrakona,52,2/16/2026,2/28/2026,235.7,23570,272.1,27210,10.36264919,8.764802696,176922
BD45,Mymensingh,BD4561,Mymensingh,52,2/16/2026,2/28/2026,218.47,21847,279.84,27984,7.468669811,5.821126492,224725
BD45,Mymensingh,BD4539,Jamalpur,52,2/16/2026,2/28/2026,296.97,29697,390.83,39083,20.52136108,17.07743126,339375
BD40,Khulna,BD4087,Satkhira,52,2/16/2026,2/28/2026,122.63,12263,"1,388.05",138805,12.1172302,37.67690551,317448
BD40,Khulna,BD4065,Narail,52,2/16/2026,2/28/2026,59.87,5987,95.68,9568,8.992135824,8.795786513,47014
BD40,Khulna,BD4057,Meherpur,52,2/16/2026,2/28/2026,35.85,3585,42.56,4256,7.67830822,5.365538695,28736
BD40,Khulna,BD4055,Magura,52,2/16/2026,2/28/2026,54.41,5441,64.14,6414,7.709111215,5.585381304,40458
BD40,Khulna,BD4050,Kushtia,52,2/16/2026,2/28/2026,61.16,6116,96.88,9688,6.50063763,5.459746579,67857
BD40,Khulna,BD4047,Khulna,52,2/16/2026,2/28/2026,232.5,23250,870.21,87021,18.72554486,22.07748211,240485
BD40,Khulna,BD4044,Jhenaidah,52,2/16/2026,2/28/2026,190.49,19049,226.41,22641,15.2856439,10.56704116,154869
BD40,Khulna,BD4041,Jessore,52,2/16/2026,2/28/2026,301.49,30149,432.08,43208,19.8360158,15.30560854,289110
BD40,Khulna,BD4018,Chuadanga,52,2/16/2026,2/28/2026,55.8,5580,65.55,6555,8.429377028,5.131851772,46822
BD40,Khulna,BD4001,Bagerhat,52,2/16/2026,2/28/2026,185.56,18556,689.81,68981,18.13098622,17.41207664,197565
BD30,Dhaka,BD3093,Tangail,52,2/16/2026,2/28/2026,353.11,35311,477.01,47701,18.881252,12.85163368,432063
BD30,Dhaka,BD3086,Shariatpur,52,2/16/2026,2/28/2026,20.59,2059,72.48,7248,3.092685131,5.588372735,55567
BD30,Dhaka,BD3082,Rajbari,52,2/16/2026,2/28/2026,18.98,1898,62.26,6226,2.865826287,4.980544215,52872
BD30,Dhaka,BD3068,Narsingdi,52,2/16/2026,2/28/2026,9.51,951,42.96,4296,1.649376345,3.345736454,28576
BD30,Dhaka,BD3067,Narayanganj,52,2/16/2026,2/28/2026,4.63,463,32.08,3208,1.530678325,4.156022038,31471
BD30,Dhaka,BD3059,Munshiganj,52,2/16/2026,2/28/2026,6.23,623,33.23,3323,1.118930402,3.251910557,22045
BD30,Dhaka,BD3056,Manikganj,52,2/16/2026,2/28/2026,24.64,2464,83.76,8376,2.978430836,5.549561381,42347
BD30,Dhaka,BD3054,Madaripur,52,2/16/2026,2/28/2026,34.96,3496,45.57,4557,4.96700337,3.672223534,23637
BD30,Dhaka,BD3048,Kishoreganj,52,2/16/2026,2/28/2026,41.06,4106,75.48,7548,2.010039119,2.668678739,50919
BD30,Dhaka,BD3035,Gopalganj,52,2/16/2026,2/28/2026,93.34,9334,120.34,12034,8.461438539,7.464797288,45316
BD30,Dhaka,BD3033,Gazipur,52,2/16/2026,2/28/2026,8.3,830,17.78,1778,1.23418455,0.889201779,23682
BD30,Dhaka,BD3029,Faridpur,52,2/16/2026,2/28/2026,17.73,1773,33.52,3352,1.325963555,1.497536492,25098
BD30,Dhaka,BD3026,Dhaka,52,2/16/2026,2/28/2026,10.16,1016,34.08,3408,1.575317353,2.103250825,85025
BD20,Chattogram,BD2084,Rangamati,52,2/16/2026,2/28/2026,17.21,1721,178.41,17841,7.86671779,2.839868361,26554
BD20,Chattogram,BD2075,Noakhali,52,2/16/2026,2/28/2026,43.18,4318,219.38,21938,3.734342226,7.523121517,102342
BD20,Chattogram,BD2051,Lakshmipur,52,2/16/2026,2/28/2026,28.7,2870,81.93,8193,6.070640909,6.040611457,88890
BD20,Chattogram,BD2046,Khagrachhari,52,2/16/2026,2/28/2026,1.96,196,6.49,649,0.91383294,0.208303251,1522
BD20,Chattogram,BD2030,Feni,52,2/16/2026,2/28/2026,24.45,2445,55.84,5584,5.505193014,5.642049834,44042
BD20,Chattogram,BD2022,Cox's Bazar,52,2/16/2026,2/28/2026,101.09,10109,251.25,25125,17.73832419,10.7065262,259738
BD20,Chattogram,BD2019,Comilla,52,2/16/2026,2/28/2026,57.53,5753,82.68,8268,3.118936924,2.445324467,95006
BD20,Chattogram,BD2015,Chattogram,52,2/16/2026,2/28/2026,62.09,6209,145.52,14552,4.699446964,3.007625492,147103
BD20,Chattogram,BD2013,Chandpur,52,2/16/2026,2/28/2026,19.87,1987,58.55,5855,3.12610573,3.666363016,29694
BD20,Chattogram,BD2012,Brahamanbaria,52,2/16/2026,2/28/2026,59.13,5913,79.66,7966,3.959238577,3.769389719,90930
BD20,Chattogram,BD2003,Bandarban,52,2/16/2026,2/28/2026,0.05,5,0.6,60,0.062468766,0.012073149,54
BD10,Barisal,BD1079,Pirojpur,52,2/16/2026,2/28/2026,11.09,1109,83.78,8378,2.166542326,6.069104079,38999
BD10,Barisal,BD1078,Patuakhali,52,2/16/2026,2/28/2026,29.54,2954,208.16,20816,1.963698213,7.328884247,61743
BD10,Barisal,BD1042,Jhalokati,52,2/16/2026,2/28/2026,8.32,832,52.18,5218,2.673429543,6.492458377,31379
BD10,Barisal,BD1009,Bhola,52,2/16/2026,2/28/2026,38.62,3862,217.68,21768,4.790471068,10.28448262,130965
BD10,Barisal,BD1006,Barisal,52,2/16/2026,2/28/2026,55.53,5553,250.02,25002,5.84881349,10.33491575,145840
BD10,Barisal,BD1004,Barguna,52,2/16/2026,2/28/2026,15.9,1590,94.87,9487,2.000692409,6.499272293,32885
BD60,Sylhet,BD6091,Sylhet,51,2/1/2026,2/15/2026,86.96,8696,156.18,15618,3.849887312,4.126144808,86139
BD60,Sylhet,BD6090,Sunamganj,51,2/1/2026,2/15/2026,75.98,7598,144.95,14495,3.155066771,3.543225375,80946
BD60,Sylhet,BD6058,Maulvibazar,51,2/1/2026,2/15/2026,51.93,5193,79.3,7930,4.151838299,2.682399875,49772
BD60,Sylhet,BD6036,Habiganj,51,2/1/2026,2/15/2026,211.22,21122,228.62,22862,11.02077304,8.028675231,164907
BD55,Rangpur,BD5594,Thakurgaon,51,2/1/2026,2/15/2026,70.65,7065,77.8,7780,4.889189365,3.847554533,41047
BD55,Rangpur,BD5585,Rangpur,51,2/1/2026,2/15/2026,217.54,21754,253.87,25387,12.83143455,9.722543494,192514
BD55,Rangpur,BD5577,Panchagarh,51,2/1/2026,2/15/2026,83.35,8335,99.38,9938,8.426857038,6.510384955,53933
BD55,Rangpur,BD5573,Nilphamari,51,2/1/2026,2/15/2026,98.35,9835,114.34,11434,8.460183375,6.443949242,98245
BD55,Rangpur,BD5552,Lalmonirhat,51,2/1/2026,2/15/2026,34.76,3476,42.46,4246,3.980869479,2.979531376,32637
BD55,Rangpur,BD5549,Kurigram,51,2/1/2026,2/15/2026,372.8,37280,603.17,60317,28.82321895,23.76493479,551894
BD55,Rangpur,BD5532,Gaibandha,51,2/1/2026,2/15/2026,524.37,52437,771.74,77174,38.05811126,32.06715769,744386
BD55,Rangpur,BD5527,Dinajpur,51,2/1/2026,2/15/2026,705.41,70541,787.56,78756,24.80996085,20.43532554,503610
BD50,Rajshahi,BD5088,Sirajganj,51,2/1/2026,2/15/2026,364.46,36446,535.45,53545,22.16892525,19.46461546,427521
BD50,Rajshahi,BD5081,Rajshahi,51,2/1/2026,2/15/2026,249.19,24919,383.68,38368,17.13082,14.25895187,252939
BD50,Rajshahi,BD5076,Pabna,51,2/1/2026,2/15/2026,105.89,10589,152.63,15263,6.444130322,5.807070121,89521
BD50,Rajshahi,BD5070,Nawabganj,51,2/1/2026,2/15/2026,262.54,26254,383.82,38382,28.96054335,20.59637681,247658
BD50,Rajshahi,BD5069,Natore,51,2/1/2026,2/15/2026,409.84,40984,490.89,49089,31.65407067,23.37494865,272579
BD50,Rajshahi,BD5064,Naogaon,51,2/1/2026,2/15/2026,"1,298.19",129819,"1,496.93",149693,46.08400311,39.25548959,818102
BD50,Rajshahi,BD5038,Joypurhat,51,2/1/2026,2/15/2026,15.41,1541,17.36,1736,1.951464548,1.634455389,10890
BD50,Rajshahi,BD5010,Bogra,51,2/1/2026,2/15/2026,468.28,46828,594.29,59429,22.93457827,18.43852672,435459
BD45,Mymensingh,BD4589,Sherpur,51,2/1/2026,2/15/2026,250.55,25055,293.08,29308,25.59914342,19.93195036,208463
BD45,Mymensingh,BD4572,Netrakona,51,2/1/2026,2/15/2026,551.66,55166,640.38,64038,24.25396288,20.62772639,419481
BD45,Mymensingh,BD4561,Mymensingh,51,2/1/2026,2/15/2026,403.08,40308,502.56,50256,13.77979323,10.45406421,411392
BD45,Mymensingh,BD4539,Jamalpur,51,2/1/2026,2/15/2026,278.99,27899,372.49,37249,19.27889863,16.27605959,331160
BD40,Khulna,BD4087,Satkhira,51,2/1/2026,2/15/2026,236.3,23630,903.81,90381,23.34911111,24.53280787,373483
BD40,Khulna,BD4065,Narail,51,2/1/2026,2/15/2026,147.69,14769,191.85,19185,22.18220377,17.63661834,94457
BD40,Khulna,BD4057,Meherpur,51,2/1/2026,2/15/2026,51.01,5101,58.74,5874,10.92525808,7.405351102,38483
BD40,Khulna,BD4055,Magura,51,2/1/2026,2/15/2026,111.55,11155,131.38,13138,15.805024,11.44061437,83594
BD40,Khulna,BD4050,Kushtia,51,2/1/2026,2/15/2026,53.51,5351,91.91,9191,5.687526481,5.179658424,66375
BD40,Khulna,BD4047,Khulna,51,2/1/2026,2/15/2026,341.28,34128,861.86,86186,27.48668366,21.86564017,294924
BD40,Khulna,BD4044,Jhenaidah,51,2/1/2026,2/15/2026,328.07,32807,388.37,38837,26.32558767,18.12606235,250615
BD40,Khulna,BD4041,Jessore,51,2/1/2026,2/15/2026,483.66,48366,661.7,66170,31.8215775,23.43862809,444200
BD40,Khulna,BD4018,Chuadanga,51,2/1/2026,2/15/2026,108.28,10828,130.2,13020,16.35722123,10.19324334,88821
BD40,Khulna,BD4001,Bagerhat,51,2/1/2026,2/15/2026,285.34,28534,801.06,80106,27.88044626,20.22023183,257687
BD30,Dhaka,BD3093,Tangail,51,2/1/2026,2/15/2026,348.97,34897,486.64,48664,18.6598808,13.11108575,437584
BD30,Dhaka,BD3086,Shariatpur,51,2/1/2026,2/15/2026,29.64,2964,85.59,8559,4.452024637,6.599183532,67055
BD30,Dhaka,BD3082,Rajbari,51,2/1/2026,2/15/2026,18,1800,64.63,6463,2.717854224,5.170134478,54525
BD30,Dhaka,BD3068,Narsingdi,51,2/1/2026,2/15/2026,25.85,2585,64.85,6485,4.483320558,5.050535592,42564
BD30,Dhaka,BD3067,Narayanganj,51,2/1/2026,2/15/2026,4.52,452,33.25,3325,1.494312317,4.307597655,31778
BD30,Dhaka,BD3059,Munshiganj,51,2/1/2026,2/15/2026,10.06,1006,38.18,3818,1.806812174,3.736320947,26700
BD30,Dhaka,BD3056,Manikganj,51,2/1/2026,2/15/2026,25.59,2559,84.16,8416,3.093264818,5.576063584,42904
BD30,Dhaka,BD3054,Madaripur,51,2/1/2026,2/15/2026,84.72,8472,104.41,10441,12.03674272,8.458675281,56742
BD30,Dhaka,BD3048,Kishoreganj,51,2/1/2026,2/15/2026,166.59,16659,217.25,21725,8.155197681,7.681113619,169031
BD30,Dhaka,BD3035,Gopalganj,51,2/1/2026,2/15/2026,309.41,30941,371.34,37134,28.04857187,23.03455065,159619
BD30,Dhaka,BD3033,Gazipur,51,2/1/2026,2/15/2026,19.02,1902,33.07,3307,2.828215681,1.6538753,40405
BD30,Dhaka,BD3029,Faridpur,51,2/1/2026,2/15/2026,14.54,1454,30.3,3030,1.087394816,1.359252289,17154
BD30,Dhaka,BD3026,Dhaka,51,2/1/2026,2/15/2026,24.68,2468,48.87,4887,3.826656719,3.016017248,81756
BD20,Chattogram,BD2084,Rangamati,51,2/1/2026,2/15/2026,24.73,2473,213.48,21348,11.3041215,3.39810043,34626
BD20,Chattogram,BD2075,Noakhali,51,2/1/2026,2/15/2026,60.62,6062,243.7,24370,5.242608286,8.354654832,113157
BD20,Chattogram,BD2051,Lakshmipur,51,2/1/2026,2/15/2026,20.79,2079,68.79,6879,4.397513049,5.071603151,76299
BD20,Chattogram,BD2046,Khagrachhari,51,2/1/2026,2/15/2026,4.02,402,7.72,772,1.87429001,0.247781371,2776
BD20,Chattogram,BD2030,Feni,51,2/1/2026,2/15/2026,20.66,2066,47.35,4735,4.651831806,4.784223847,33555
BD20,Chattogram,BD2022,Cox's Bazar,51,2/1/2026,2/15/2026,112.1,11210,262.64,26264,19.67025563,11.19188872,279886
BD20,Chattogram,BD2019,Comilla,51,2/1/2026,2/15/2026,94.67,9467,130.37,13037,5.132448437,3.855792825,146446
BD20,Chattogram,BD2015,Chattogram,51,2/1/2026,2/15/2026,60.64,6064,151.64,15164,4.589699853,3.134114415,182878
BD20,Chattogram,BD2013,Chandpur,51,2/1/2026,2/15/2026,30.29,3029,70.32,7032,4.765462635,4.375948109,42952
BD20,Chattogram,BD2012,Brahamanbaria,51,2/1/2026,2/15/2026,210.44,21044,246.48,24648,14.09068436,11.66305772,261363
BD20,Chattogram,BD2003,Bandarban,51,2/1/2026,2/15/2026,0.22,22,2.04,204,0.274862569,0.04112114,208
BD10,Barisal,BD1079,Pirojpur,51,2/1/2026,2/15/2026,13.25,1325,89.2,8920,2.588519911,6.458459112,42215
BD10,Barisal,BD1078,Patuakhali,51,2/1/2026,2/15/2026,40.31,4031,210.76,21076,2.679643702,7.420424884,68736
BD10,Barisal,BD1042,Jhalokati,51,2/1/2026,2/15/2026,11.41,1141,58.68,5868,3.666325851,7.301216128,36999
BD10,Barisal,BD1009,Bhola,51,2/1/2026,2/15/2026,37.65,3765,213.66,21366,4.670151106,10.09455419,131995
BD10,Barisal,BD1006,Barisal,51,2/1/2026,2/15/2026,102.89,10289,320.67,32067,10.83710463,13.25532931,193693
BD10,Barisal,BD1004,Barguna,51,2/1/2026,2/15/2026,27.43,2743,112.48,11248,3.45150898,7.705683014,40175
BD10,Barisal,BD1004,Barguna,50,1/16/2026,1/31/2026,16.55,1655,90.21,9021,2.082481721,6.180029024,34900
BD10,Barisal,BD1006,Barisal,50,1/16/2026,1/31/2026,150.29,15029,385.71,38571,15.82960885,15.94384591,233120
BD10,Barisal,BD1009,Bhola,50,1/16/2026,1/31/2026,29.14,2914,186.4,18640,3.61456051,8.806631572,119126
BD10,Barisal,BD1042,Jhalokati,50,1/16/2026,1/31/2026,9.42,942,55.36,5536,3.026887776,6.888127553,34488
BD10,Barisal,BD1078,Patuakhali,50,1/16/2026,1/31/2026,35.6,3560,188.96,18896,2.366542192,6.652891849,62481
BD10,Barisal,BD1079,Pirojpur,50,1/16/2026,1/31/2026,18.51,1851,95.16,9516,3.616113476,6.889988443,45945
BD20,Chattogram,BD2003,Bandarban,50,1/16/2026,1/31/2026,0,0,2.54,254,0,0.051946288,125
BD20,Chattogram,BD2012,Brahamanbaria,50,1/16/2026,1/31/2026,269,26900,314.09,31409,18.01175676,14.86225982,286637
BD20,Chattogram,BD2013,Chandpur,50,1/16/2026,1/31/2026,26.42,2642,62.4,6240,4.156603593,3.883093885,35019
BD20,Chattogram,BD2015,Chattogram,50,1/16/2026,1/31/2026,30.75,3075,112.11,11211,2.327395621,2.317103449,138748
BD20,Chattogram,BD2019,Comilla,50,1/16/2026,1/31/2026,90.01,9001,130.06,13006,4.879810752,3.846624337,143225
BD20,Chattogram,BD2022,Cox's Bazar,50,1/16/2026,1/31/2026,57.71,5771,165.44,16544,10.12640903,7.050426042,171236
BD20,Chattogram,BD2030,Feni,50,1/16/2026,1/31/2026,14.56,1456,39.44,3944,3.278348069,3.985000814,24485
BD20,Chattogram,BD2046,Khagrachhari,50,1/16/2026,1/31/2026,5.34,534,9.82,982,2.489728521,0.316312286,2724
BD20,Chattogram,BD2051,Lakshmipur,50,1/16/2026,1/31/2026,13.18,1318,56.35,5635,2.787841365,4.154625359,64315
BD20,Chattogram,BD2075,Noakhali,50,1/16/2026,1/31/2026,64.06,6406,232.22,23222,5.540110306,7.96343914,112810
BD20,Chattogram,BD2084,Rangamati,50,1/16/2026,1/31/2026,31.4,3140,216.15,21615,14.35298888,3.440984076,34644
BD30,Dhaka,BD3026,Dhaka,50,1/16/2026,1/31/2026,17.68,1768,39.27,3927,2.741300275,2.423552227,108657
BD30,Dhaka,BD3029,Faridpur,50,1/16/2026,1/31/2026,10.85,1085,26.89,2689,0.811432858,1.201313743,16022
BD30,Dhaka,BD3033,Gazipur,50,1/16/2026,1/31/2026,23.23,2323,40,4000,3.454229772,2.000453946,52835
BD30,Dhaka,BD3035,Gopalganj,50,1/16/2026,1/31/2026,423.73,42373,517.86,51786,38.41188507,32.12331663,233020
BD30,Dhaka,BD3048,Kishoreganj,50,1/16/2026,1/31/2026,535.49,53549,627.76,62776,26.21421938,22.19514792,374670
BD30,Dhaka,BD3054,Madaripur,50,1/16/2026,1/31/2026,87.73,8773,107.69,10769,12.46439375,8.724401313,55675
BD30,Dhaka,BD3056,Manikganj,50,1/16/2026,1/31/2026,19.21,1921,76.51,7651,2.322063976,5.069208945,38598
BD30,Dhaka,BD3059,Munshiganj,50,1/16/2026,1/31/2026,18.46,1846,47.84,4784,3.315482379,4.681655163,33110
BD30,Dhaka,BD3067,Narayanganj,50,1/16/2026,1/31/2026,5.59,559,36.88,3688,1.848054393,4.777870722,51619
BD30,Dhaka,BD3068,Narsingdi,50,1/16/2026,1/31/2026,34.45,3445,76.49,7649,5.974870144,5.957061949,62063
BD30,Dhaka,BD3082,Rajbari,50,1/16/2026,1/31/2026,9.28,928,50.77,5077,1.401204844,4.06139142,39546
BD30,Dhaka,BD3086,Shariatpur,50,1/16/2026,1/31/2026,31.61,3161,92.17,9217,4.74792506,7.106516488,71283
BD30,Dhaka,BD3093,Tangail,50,1/16/2026,1/31/2026,136.18,13618,194.21,19421,7.281722118,5.23241814,160330
BD40,Khulna,BD4001,Bagerhat,50,1/16/2026,1/31/2026,382.53,38253,909.83,90983,37.37683853,22.96578723,335153
BD40,Khulna,BD4018,Chuadanga,50,1/16/2026,1/31/2026,96.32,9632,113.76,11376,14.55049454,8.906170214,71100
BD40,Khulna,BD4041,Jessore,50,1/16/2026,1/31/2026,478.68,47868,668.63,66863,31.49392697,23.68410141,434200
BD40,Khulna,BD4044,Jhenaidah,50,1/16/2026,1/31/2026,256.98,25698,303.56,30356,20.62105501,14.16779743,183472
BD40,Khulna,BD4047,Khulna,50,1/16/2026,1/31/2026,427.63,42763,865.34,86534,34.44131075,21.95392878,354273
BD40,Khulna,BD4050,Kushtia,50,1/16/2026,1/31/2026,31.34,3134,65.27,6527,3.331098485,3.678340826,44421
BD40,Khulna,BD4055,Magura,50,1/16/2026,1/31/2026,100.35,10035,115.49,11549,14.21814575,10.05690785,69165
BD40,Khulna,BD4057,Meherpur,50,1/16/2026,1/31/2026,31.48,3148,36.04,3604,6.742347078,4.543562372,23587
BD40,Khulna,BD4065,Narail,50,1/16/2026,1/31/2026,248.48,24848,308.24,30824,37.32029246,28.33625872,155617
BD40,Khulna,BD4087,Satkhira,50,1/16/2026,1/31/2026,343.05,34305,978.46,97846,33.8972178,26.55909006,488200
BD45,Mymensingh,BD4539,Jamalpur,50,1/16/2026,1/31/2026,130.37,13037,183.37,18337,9.008889261,8.01240583,160519
BD45,Mymensingh,BD4561,Mymensingh,50,1/16/2026,1/31/2026,277.05,27705,352.54,35254,9.471300275,7.333404565,295296
BD45,Mymensingh,BD4572,Netrakona,50,1/16/2026,1/31/2026,572.06,57206,710.22,71022,25.15085742,22.87739129,398487
BD45,Mymensingh,BD4589,Sherpur,50,1/16/2026,1/31/2026,115.23,11523,133.42,13342,11.77325602,9.073702803,88866
BD50,Rajshahi,BD5010,Bogra,50,1/16/2026,1/31/2026,69.63,6963,123.4,12340,3.410213302,3.828626087,70583
BD50,Rajshahi,BD5038,Joypurhat,50,1/16/2026,1/31/2026,0.03,3,0.03,3,0.003799087,0.003799087,0
BD50,Rajshahi,BD5064,Naogaon,50,1/16/2026,1/31/2026,443.37,44337,509.88,50988,15.73904009,13.37109219,271245
BD50,Rajshahi,BD5069,Natore,50,1/16/2026,1/31/2026,335.6,33560,394.46,39446,25.92013009,18.78319429,218961
BD50,Rajshahi,BD5070,Nawabganj,50,1/16/2026,1/31/2026,121.4,12140,205.88,20588,13.39152115,11.04784028,132907
BD50,Rajshahi,BD5076,Pabna,50,1/16/2026,1/31/2026,59.73,5973,104.34,10434,3.634978791,3.969839562,60721
BD50,Rajshahi,BD5081,Rajshahi,50,1/16/2026,1/31/2026,141.32,14132,254.83,25483,9.715187138,9.470414683,163258
BD50,Rajshahi,BD5088,Sirajganj,50,1/16/2026,1/31/2026,179.88,17988,303.07,30307,10.94151971,11.01716502,206718
BD55,Rangpur,BD5527,Dinajpur,50,1/16/2026,1/31/2026,29.39,2939,34.7,3470,1.033675096,0.900383204,26118
BD55,Rangpur,BD5532,Gaibandha,50,1/16/2026,1/31/2026,87.19,8719,191.71,19171,6.328139903,7.965888512,135837
BD55,Rangpur,BD5549,Kurigram,50,1/16/2026,1/31/2026,81.34,8134,197.46,19746,6.288842891,7.779936043,142091
BD55,Rangpur,BD5552,Lalmonirhat,50,1/16/2026,1/31/2026,4.4,440,8.38,838,0.503907529,0.588046937,6602
BD55,Rangpur,BD5573,Nilphamari,50,1/16/2026,1/31/2026,11.22,1122,14.89,1489,0.965157676,0.839167432,11475
BD55,Rangpur,BD5577,Panchagarh,50,1/16/2026,1/31/2026,2.78,278,3.22,322,0.281063738,0.217483133,1755
BD55,Rangpur,BD5585,Rangpur,50,1/16/2026,1/31/2026,24.47,2447,29.5,2950,1.443344688,1.129771273,22521
BD55,Rangpur,BD5594,Thakurgaon,50,1/16/2026,1/31/2026,7.75,775,8.88,888,0.536322967,0.438155767,4612
BD60,Sylhet,BD6036,Habiganj,50,1/16/2026,1/31/2026,462.72,46272,518.65,51865,24.14322555,18.21394632,269610
BD60,Sylhet,BD6058,Maulvibazar,50,1/16/2026,1/31/2026,122.54,12254,170.81,17081,9.797155117,5.777640939,87547
BD60,Sylhet,BD6090,Sunamganj,50,1/16/2026,1/31/2026,552.44,55244,967.97,96797,22.94005116,23.66081589,508463
BD60,Sylhet,BD6091,Sylhet,50,1/16/2026,1/31/2026,309.98,30998,468.21,46821,13.72341386,12.3697161,276345
BD10,Barisal,BD1004,Barguna,49,1/1/2026,1/15/2026,12.2,1220,82.36,8236,1.535122477,5.642247982,30323
BD10,Barisal,BD1006,Barisal,49,1/1/2026,1/15/2026,158.38,15838,402.19,40219,16.68170503,16.62506905,240531
BD10,Barisal,BD1009,Bhola,49,1/1/2026,1/15/2026,25.89,2589,183.16,18316,3.211426617,8.653554929,118161
BD10,Barisal,BD1042,Jhalokati,49,1/1/2026,1/15/2026,7.03,703,48.6,4860,2.258919433,6.046116752,28885
BD10,Barisal,BD1078,Patuakhali,49,1/1/2026,1/15/2026,31.51,3151,191.54,19154,2.094655744,6.743728327,62417
BD10,Barisal,BD1079,Pirojpur,49,1/1/2026,1/15/2026,21.33,2133,95.56,9556,4.167028657,6.918950143,45827
BD20,Chattogram,BD2003,Bandarban,49,1/1/2026,1/15/2026,0.06,6,2.97,297,0.074962519,0.059762086,118
BD20,Chattogram,BD2012,Brahamanbaria,49,1/1/2026,1/15/2026,182.76,18276,219.49,21949,12.23728128,10.38593208,174961
BD20,Chattogram,BD2013,Chandpur,49,1/1/2026,1/15/2026,18.48,1848,58.69,5869,2.907419924,3.65222404,31044
BD20,Chattogram,BD2015,Chattogram,49,1/1/2026,1/15/2026,22.45,2245,95.14,9514,1.699188023,1.966365375,103196
BD20,Chattogram,BD2019,Comilla,49,1/1/2026,1/15/2026,78.52,7852,123.23,12323,4.256890792,3.644621844,130812
BD20,Chattogram,BD2022,Cox's Bazar,49,1/1/2026,1/15/2026,41.06,4106,130.74,13074,7.204823336,5.571228799,139556
BD20,Chattogram,BD2030,Feni,49,1/1/2026,1/15/2026,10.42,1042,33.76,3376,2.346180417,3.411096031,20275
BD20,Chattogram,BD2046,Khagrachhari,49,1/1/2026,1/15/2026,5,500,9.73,973,2.331206481,0.313079129,2264
BD20,Chattogram,BD2051,Lakshmipur,49,1/1/2026,1/15/2026,12.09,1209,54.86,5486,2.557283923,4.044769249,61125
BD20,Chattogram,BD2075,Noakhali,49,1/1/2026,1/15/2026,57.57,5757,222.22,22222,4.978834692,7.620512642,109804
BD20,Chattogram,BD2084,Rangamati,49,1/1/2026,1/15/2026,39.39,3939,245.06,24506,18.00523032,3.901214701,38373
BD30,Dhaka,BD3026,Dhaka,49,1/1/2026,1/15/2026,10.11,1011,30.32,3032,1.567564807,1.871202025,74634
BD30,Dhaka,BD3029,Faridpur,49,1/1/2026,1/15/2026,9.98,998,27.05,2705,0.746368657,1.208483356,18410
BD30,Dhaka,BD3033,Gazipur,49,1/1/2026,1/15/2026,20.14,2014,38.74,3874,2.994756246,1.937439647,57797
BD30,Dhaka,BD3035,Gopalganj,49,1/1/2026,1/15/2026,380.54,38054,461.96,46196,34.49663405,28.65578989,198783
BD30,Dhaka,BD3048,Kishoreganj,49,1/1/2026,1/15/2026,558.05,55805,653.24,65324,27.31861496,23.09602145,348319
BD30,Dhaka,BD3054,Madaripur,49,1/1/2026,1/15/2026,67.17,6717,82.47,8247,9.543295663,6.645330464,39969
BD30,Dhaka,BD3056,Manikganj,49,1/1/2026,1/15/2026,17.9,1790,70.47,7047,2.16371396,4.669025675,36051
BD30,Dhaka,BD3059,Munshiganj,49,1/1/2026,1/15/2026,20.23,2023,50.27,5027,3.633380744,4.919456627,35340
BD30,Dhaka,BD3067,Narayanganj,49,1/1/2026,1/15/2026,4.31,431,35.6,3560,1.424886303,4.612044406,45479
BD30,Dhaka,BD3068,Narsingdi,49,1/1/2026,1/15/2026,16.33,1633,53.24,5324,2.832209853,4.146345642,35725
BD30,Dhaka,BD3082,Rajbari,49,1/1/2026,1/15/2026,11.83,1183,57.48,5748,1.786234193,4.598163853,45773
BD30,Dhaka,BD3086,Shariatpur,49,1/1/2026,1/15/2026,30.48,3048,92.06,9206,4.578195376,7.098035238,74434
BD30,Dhaka,BD3093,Tangail,49,1/1/2026,1/15/2026,21.86,2186,45.28,4528,1.168882696,1.219936632,35842
BD40,Khulna,BD4001,Bagerhat,49,1/1/2026,1/15/2026,413.28,41328,948.89,94889,40.38140755,23.95173367,353213
BD40,Khulna,BD4018,Chuadanga,49,1/1/2026,1/15/2026,32.64,3264,40.07,4007,4.930732369,3.137045011,22586
BD40,Khulna,BD4041,Jessore,49,1/1/2026,1/15/2026,300.79,30079,463.2,46320,19.7899605,16.40739388,281581
BD40,Khulna,BD4044,Jhenaidah,49,1/1/2026,1/15/2026,91.95,9195,110.16,11016,7.378418587,5.14140389,59930
BD40,Khulna,BD4047,Khulna,49,1/1/2026,1/15/2026,431.94,43194,878.52,87852,34.78843806,22.28830924,357073
BD40,Khulna,BD4050,Kushtia,49,1/1/2026,1/15/2026,20.74,2074,57.03,5703,2.20443467,3.213969317,38447
BD40,Khulna,BD4055,Magura,49,1/1/2026,1/15/2026,49.42,4942,58.16,5816,7.00210028,5.067759084,33183
BD40,Khulna,BD4057,Meherpur,49,1/1/2026,1/15/2026,10.85,1085,12.59,1259,2.323839447,1.58722115,7187
